,Provider,ClaimNum,DupClaimNum,DupClaimRatio,DupClaim,group_x,DupClaimStates,DupClaimStatesNum,DupClaimMultiState,group_y,DupClaimProvider_x,DupClaimProviderNum_x,DupClaimMultiProvider_x,group,DupClaimProvider_y,DupClaimProviderNum_y,DupClaimMultiProvider_y
726,PRV53095,2,0.0,0.0,no,,,,,,,,,,,,
727,PRV53100,5,0.0,0.0,no,,,,,,,,,,,,
728,PRV53101,2,1.0,0.5,yes,[348],"[17, 5]",2.0,yes,[348],"['PRV53101', 'PRV51456']",2.0,yes,[348],"['PRV53101', 'PRV51456']",2.0,yes
729,PRV53103,7,0.0,0.0,no,,,,,,,,,,,,
730,PRV53104,28,2.0,0.07142857142857142,yes,[287 359],"[17, 31, 39]",3.0,yes,[287 359],"['PRV53104', 'PRV56003', 'PRV54787']",3.0,yes,[287 359],"['PRV53104', 'PRV56003', 'PRV54787']",3.0,yes
731,PRV53106,4,0.0,0.0,no,,,,,,,,,,,,
732,PRV53107,9,0.0,0.0,no,,,,,,,,,,,,
733,PRV53108,5,0.0,0.0,no,,,,,,,,,,,,
734,PRV53109,3,0.0,0.0,no,,,,,,,,,,,,
735,PRV53110,1,0.0,0.0,no,,,,,,,,,,,,
736,PRV53111,7,1.0,0.14285714285714285,yes,[465],"[17, 14]",2.0,yes,[465],"['PRV53111', 'PRV52552']",2.0,yes,[465],"['PRV53111', 'PRV52552']",2.0,yes
737,PRV53114,14,0.0,0.0,no,,,,,,,,,,,,
738,PRV53117,18,0.0,0.0,no,,,,,,,,,,,,
739,PRV53119,3,0.0,0.0,no,,,,,,,,,,,,
740,PRV53120,10,0.0,0.0,no,,,,,,,,,,,,
741,PRV53121,48,1.0,0.020833333333333332,yes,[179],"[17, 26]",2.0,yes,[179],"['PRV53121', 'PRV54399']",2.0,yes,[179],"['PRV53121', 'PRV54399']",2.0,yes
742,PRV53124,20,1.0,0.05,yes,[398],"[17, 45]",2.0,yes,[398],"['PRV56588', 'PRV53124']",2.0,yes,[398],"['PRV56588', 'PRV53124']",2.0,yes
743,PRV53127,1,0.0,0.0,no,,,,,,,,,,,,
744,PRV53128,1,0.0,0.0,no,,,,,,,,,,,,
745,PRV53129,3,1.0,0.3333333333333333,yes,[153],"[17, 5]",2.0,yes,[153],"['PRV53129', 'PRV51501']",2.0,yes,[153],"['PRV53129', 'PRV51501']",2.0,yes
746,PRV53131,6,0.0,0.0,no,,,,,,,,,,,,
747,PRV53135,7,0.0,0.0,no,,,,,,,,,,,,
748,PRV53136,7,0.0,0.0,no,,,,,,,,,,,,
749,PRV53141,32,3.0,0.09375,yes,[173 647 701],"[17, 21, 39, 33]",4.0,yes,[173 647 701],"['PRV56103', 'PRV53706', 'PRV53141', 'PRV54997']",4.0,yes,[173 647 701],"['PRV56103', 'PRV53706', 'PRV53141', 'PRV54997']",4.0,yes
750,PRV53142,39,0.0,0.0,no,,,,,,,,,,,,
751,PRV53143,4,0.0,0.0,no,,,,,,,,,,,,
752,PRV53144,4,0.0,0.0,no,,,,,,,,,,,,
753,PRV53153,6,0.0,0.0,no,,,,,,,,,,,,
754,PRV53159,2,0.0,0.0,no,,,,,,,,,,,,
755,PRV53166,1,0.0,0.0,no,,,,,,,,,,,,
756,PRV53179,2,0.0,0.0,no,,,,,,,,,,,,
757,PRV53189,4,0.0,0.0,no,,,,,,,,,,,,
758,PRV53208,4,1.0,0.25,yes,[696],"[17, 31]",2.0,yes,[696],"['PRV54781', 'PRV53208']",2.0,yes,[696],"['PRV54781', 'PRV53208']",2.0,yes
759,PRV53210,3,0.0,0.0,no,,,,,,,,,,,,
760,PRV53220,5,0.0,0.0,no,,,,,,,,,,,,
761,PRV53225,49,1.0,0.02040816326530612,yes,[317],"[33, 17]",2.0,yes,[317],"['PRV53225', 'PRV54936']",2.0,yes,[317],"['PRV53225', 'PRV54936']",2.0,yes
762,PRV53226,19,0.0,0.0,no,,,,,,,,,,,,
763,PRV53233,13,0.0,0.0,no,,,,,,,,,,,,
764,PRV53236,9,0.0,0.0,no,,,,,,,,,,,,
765,PRV53238,9,0.0,0.0,no,,,,,,,,,,,,
766,PRV53239,19,0.0,0.0,no,,,,,,,,,,,,
767,PRV53240,1,0.0,0.0,no,,,,,,,,,,,,
768,PRV53242,105,5.0,0.047619047619047616,yes,[  5 318 542 620 648],"[1, 5, 39, 10, 44, 18]",6.0,yes,[  5 318 542 620 648],"['PRV56134', 'PRV53242', 'PRV56548', 'PRV51378', 'PRV51108', 'PRV52120']",6.0,yes,[  5 318 542 620 648],"['PRV56134', 'PRV53242', 'PRV56548', 'PRV51378', 'PRV51108', 'PRV52120']",6.0,yes
769,PRV53243,9,1.0,0.1111111111111111,yes,[508],"[49, 36]",2.0,yes,[508],"['PRV57191', 'PRV53243']",2.0,yes,[508],"['PRV57191', 'PRV53243']",2.0,yes
770,PRV53244,42,2.0,0.047619047619047616,yes,[634 636],"[9, 18, 5]",3.0,yes,[634 636],"['PRV51393', 'PRV52003', 'PRV53244']",3.0,yes,[634 636],"['PRV51393', 'PRV52003', 'PRV53244']",3.0,yes
771,PRV53245,16,0.0,0.0,no,,,,,,,,,,,,
772,PRV53246,2,0.0,0.0,no,,,,,,,,,,,,
773,PRV53247,7,0.0,0.0,no,,,,,,,,,,,,
774,PRV53248,5,0.0,0.0,no,,,,,,,,,,,,
775,PRV53249,6,0.0,0.0,no,,,,,,,,,,,,
776,PRV53251,4,0.0,0.0,no,,,,,,,,,,,,
777,PRV53252,4,0.0,0.0,no,,,,,,,,,,,,
778,PRV53256,36,0.0,0.0,no,,,,,,,,,,,,
779,PRV53258,3,0.0,0.0,no,,,,,,,,,,,,
780,PRV53260,2,1.0,0.5,yes,[433],"[18, 38]",2.0,yes,[433],"['PRV53260', 'PRV55821']",2.0,yes,[433],"['PRV53260', 'PRV55821']",2.0,yes
781,PRV53265,27,1.0,0.037037037037037035,yes,[370],"[49, 31]",2.0,yes,[370],"['PRV54778', 'PRV53265']",2.0,yes,[370],"['PRV54778', 'PRV53265']",2.0,yes
782,PRV53266,88,4.0,0.045454545454545456,yes,[ 10 168 458 520],"[34, 36, 10, 44, 14, 18, 23, 30]",8.0,yes,[ 10 168 458 520],"['PRV52044', 'PRV53781', 'PRV55435', 'PRV55171', 'PRV54367', 'PRV53884', 'PRV56416', 'PRV53266']",8.0,yes,[ 10 168 458 520],"['PRV52044', 'PRV53781', 'PRV55435', 'PRV55171', 'PRV54367', 'PRV53884', 'PRV56416', 'PRV53266']",8.0,yes
783,PRV53268,7,0.0,0.0,no,,,,,,,,,,,,
784,PRV53269,112,5.0,0.044642857142857144,yes,[174 504 523 560 633],"[3, 4, 5, 14, 15, 18, 22, 26, 31]",9.0,yes,[174 504 523 560 633],"['PRV53269', 'PRV51393', 'PRV51242', 'PRV54367', 'PRV54742', 'PRV53808', 'PRV51146', 'PRV52630']",8.0,yes,[174 504 523 560 633],"['PRV53269', 'PRV51393', 'PRV51242', 'PRV54367', 'PRV54742', 'PRV53808', 'PRV51146', 'PRV52630']",8.0,yes
785,PRV53272,4,0.0,0.0,no,,,,,,,,,,,,
786,PRV53277,15,0.0,0.0,no,,,,,,,,,,,,
787,PRV53279,1,0.0,0.0,no,,,,,,,,,,,,
788,PRV53281,21,0.0,0.0,no,,,,,,,,,,,,
789,PRV53283,3,0.0,0.0,no,,,,,,,,,,,,
790,PRV53284,6,0.0,0.0,no,,,,,,,,,,,,
791,PRV53289,1,0.0,0.0,no,,,,,,,,,,,,
792,PRV53292,5,0.0,0.0,no,,,,,,,,,,,,
793,PRV53295,29,1.0,0.034482758620689655,yes,[87],"[33, 18]",2.0,yes,[87],"['PRV55004', 'PRV53295']",2.0,yes,[87],"['PRV55004', 'PRV53295']",2.0,yes
794,PRV53297,15,1.0,0.06666666666666667,yes,[680],"[44, 22]",2.0,yes,[680],"['PRV53297', 'PRV53807']",2.0,yes,[680],"['PRV53297', 'PRV53807']",2.0,yes
795,PRV53298,8,0.0,0.0,no,,,,,,,,,,,,
796,PRV53304,2,0.0,0.0,no,,,,,,,,,,,,
797,PRV53305,1,0.0,0.0,no,,,,,,,,,,,,
798,PRV53308,7,1.0,0.14285714285714285,yes,[4],"[18, 3]",2.0,yes,[4],"['PRV53308', 'PRV51146']",2.0,yes,[4],"['PRV53308', 'PRV51146']",2.0,yes
799,PRV53309,4,0.0,0.0,no,,,,,,,,,,,,
800,PRV53312,1,0.0,0.0,no,,,,,,,,,,,,
801,PRV53314,4,0.0,0.0,no,,,,,,,,,,,,
802,PRV53317,5,0.0,0.0,no,,,,,,,,,,,,
803,PRV53319,13,0.0,0.0,no,,,,,,,,,,,,
804,PRV53320,3,0.0,0.0,no,,,,,,,,,,,,
805,PRV53329,1,0.0,0.0,no,,,,,,,,,,,,
806,PRV53336,3,0.0,0.0,no,,,,,,,,,,,,
807,PRV53377,7,0.0,0.0,no,,,,,,,,,,,,
808,PRV53378,10,0.0,0.0,no,,,,,,,,,,,,
809,PRV53379,11,0.0,0.0,no,,,,,,,,,,,,
810,PRV53380,4,0.0,0.0,no,,,,,,,,,,,,
811,PRV53381,11,1.0,0.09090909090909091,yes,[430],"[19, 38]",2.0,yes,[430],"['PRV53381', 'PRV55849']",2.0,yes,[430],"['PRV53381', 'PRV55849']",2.0,yes
812,PRV53383,4,0.0,0.0,no,,,,,,,,,,,,
813,PRV53384,38,0.0,0.0,no,,,,,,,,,,,,
814,PRV53385,106,5.0,0.04716981132075472,yes,[ 62 121 400 592 666],"[33, 14, 15, 16, 19, 54]",6.0,yes,[ 62 121 400 592 666],"['PRV53050', 'PRV55039', 'PRV52723', 'PRV53385', 'PRV52846', 'PRV53444']",6.0,yes,[ 62 121 400 592 666],"['PRV53050', 'PRV55039', 'PRV52723', 'PRV53385', 'PRV52846', 'PRV53444']",6.0,yes
815,PRV53387,3,0.0,0.0,no,,,,,,,,,,,,
816,PRV53388,11,0.0,0.0,no,,,,,,,,,,,,
817,PRV53389,1,0.0,0.0,no,,,,,,,,,,,,
818,PRV53393,2,0.0,0.0,no,,,,,,,,,,,,
819,PRV53394,47,1.0,0.02127659574468085,yes,[391],"[19, 45]",2.0,yes,[391],"['PRV53394', 'PRV56809']",2.0,yes,[391],"['PRV53394', 'PRV56809']",2.0,yes
820,PRV53396,45,0.0,0.0,no,,,,,,,,,,,,
821,PRV53397,3,0.0,0.0,no,,,,,,,,,,,,
822,PRV53398,1,0.0,0.0,no,,,,,,,,,,,,
823,PRV53399,7,0.0,0.0,no,,,,,,,,,,,,
824,PRV53401,130,2.0,0.015384615384615385,yes,[244 591],"[11, 19, 23]",3.0,yes,[244 591],"['PRV53401', 'PRV53910', 'PRV52340']",3.0,yes,[244 591],"['PRV53401', 'PRV53910', 'PRV52340']",3.0,yes
825,PRV53405,21,2.0,0.09523809523809523,yes,[155 637],"[19, 45, 14]",3.0,yes,[155 637],"['PRV52617', 'PRV54367', 'PRV53405']",3.0,yes,[155 637],"['PRV52617', 'PRV54367', 'PRV53405']",3.0,yes
826,PRV53407,3,0.0,0.0,no,,,,,,,,,,,,
827,PRV53408,10,1.0,0.1,yes,[58],"[26, 19]",2.0,yes,[58],"['PRV53408', 'PRV54333']",2.0,yes,[58],"['PRV53408', 'PRV54333']",2.0,yes
828,PRV53409,3,0.0,0.0,no,,,,,,,,,,,,
829,PRV53413,2,0.0,0.0,no,,,,,,,,,,,,
830,PRV53416,1,0.0,0.0,no,,,,,,,,,,,,
831,PRV53417,7,0.0,0.0,no,,,,,,,,,,,,
832,PRV53419,5,0.0,0.0,no,,,,,,,,,,,,
833,PRV53421,95,4.0,0.042105263157894736,yes,[338 578 624 693],"[34, 19, 45, 39]",4.0,yes,[338 578 624 693],"['PRV55179', 'PRV56630', 'PRV57188', 'PRV53421', 'PRV56001']",5.0,yes,[338 578 624 693],"['PRV55179', 'PRV56630', 'PRV57188', 'PRV53421', 'PRV56001']",5.0,yes
834,PRV53423,5,0.0,0.0,no,,,,,,,,,,,,
835,PRV53424,37,0.0,0.0,no,,,,,,,,,,,,
836,PRV53429,1,0.0,0.0,no,,,,,,,,,,,,
837,PRV53431,1,0.0,0.0,no,,,,,,,,,,,,
838,PRV53432,13,0.0,0.0,no,,,,,,,,,,,,
839,PRV53436,3,0.0,0.0,no,,,,,,,,,,,,
840,PRV53437,1,0.0,0.0,no,,,,,,,,,,,,
841,PRV53438,8,0.0,0.0,no,,,,,,,,,,,,
842,PRV53440,1,0.0,0.0,no,,,,,,,,,,,,
843,PRV53441,14,0.0,0.0,no,,,,,,,,,,,,
844,PRV53442,8,1.0,0.125,yes,[349],"[19, 15]",2.0,yes,[349],"['PRV52828', 'PRV53442']",2.0,yes,[349],"['PRV52828', 'PRV53442']",2.0,yes
845,PRV53444,10,1.0,0.1,yes,[62],"[19, 54]",2.0,yes,[62],"['PRV53444', 'PRV53385']",2.0,yes,[62],"['PRV53444', 'PRV53385']",2.0,yes
846,PRV53448,10,0.0,0.0,no,,,,,,,,,,,,
847,PRV53449,1,0.0,0.0,no,,,,,,,,,,,,
848,PRV53451,5,0.0,0.0,no,,,,,,,,,,,,
849,PRV53453,4,0.0,0.0,no,,,,,,,,,,,,
850,PRV53456,5,0.0,0.0,no,,,,,,,,,,,,
851,PRV53461,14,2.0,0.14285714285714285,yes,[297],[19],1.0,no,[297],['PRV53461'],1.0,no,[297],['PRV53461'],1.0,no
852,PRV53463,3,0.0,0.0,no,,,,,,,,,,,,
853,PRV53465,3,0.0,0.0,no,,,,,,,,,,,,
854,PRV53471,1,0.0,0.0,no,,,,,,,,,,,,
855,PRV53483,2,0.0,0.0,no,,,,,,,,,,,,
856,PRV53489,5,1.0,0.2,yes,[605],"[49, 19]",2.0,yes,[605],"['PRV57223', 'PRV53489']",2.0,yes,[605],"['PRV57223', 'PRV53489']",2.0,yes
857,PRV53507,9,0.0,0.0,no,,,,,,,,,,,,
858,PRV53509,1,0.0,0.0,no,,,,,,,,,,,,
859,PRV53510,2,0.0,0.0,no,,,,,,,,,,,,
860,PRV53511,1,0.0,0.0,no,,,,,,,,,,,,
861,PRV53513,2,0.0,0.0,no,,,,,,,,,,,,
862,PRV53515,1,0.0,0.0,no,,,,,,,,,,,,
863,PRV53516,1,0.0,0.0,no,,,,,,,,,,,,
864,PRV53517,2,0.0,0.0,no,,,,,,,,,,,,
865,PRV53519,9,0.0,0.0,no,,,,,,,,,,,,
866,PRV53590,7,1.0,0.14285714285714285,yes,[702],"[11, 19]",2.0,yes,[702],"['PRV52303', 'PRV53590']",2.0,yes,[702],"['PRV52303', 'PRV53590']",2.0,yes
867,PRV53591,6,0.0,0.0,no,,,,,,,,,,,,
868,PRV53597,6,0.0,0.0,no,,,,,,,,,,,,
869,PRV53598,8,1.0,0.125,yes,[608],"[19, 29]",2.0,yes,[608],"['PRV53598', 'PRV57129']",2.0,yes,[608],"['PRV53598', 'PRV57129']",2.0,yes
870,PRV53599,3,0.0,0.0,no,,,,,,,,,,,,
871,PRV53600,1,0.0,0.0,no,,,,,,,,,,,,
872,PRV53601,2,1.0,0.5,yes,[618],"[19, 5]",2.0,yes,[618],"['PRV53601', 'PRV51495']",2.0,yes,[618],"['PRV53601', 'PRV51495']",2.0,yes
873,PRV53602,4,1.0,0.25,yes,[607],"[19, 36]",2.0,yes,[607],"['PRV53602', 'PRV55462']",2.0,yes,[607],"['PRV53602', 'PRV55462']",2.0,yes
874,PRV53604,6,0.0,0.0,no,,,,,,,,,,,,
875,PRV53609,2,0.0,0.0,no,,,,,,,,,,,,
876,PRV53612,6,0.0,0.0,no,,,,,,,,,,,,
877,PRV53613,15,0.0,0.0,no,,,,,,,,,,,,
878,PRV53616,2,0.0,0.0,no,,,,,,,,,,,,
879,PRV53618,12,1.0,0.08333333333333333,yes,[310],"[20, 39]",2.0,yes,[310],"['PRV53618', 'PRV56105']",2.0,yes,[310],"['PRV53618', 'PRV56105']",2.0,yes
880,PRV53620,6,0.0,0.0,no,,,,,,,,,,,,
881,PRV53626,1,0.0,0.0,no,,,,,,,,,,,,
882,PRV53628,4,0.0,0.0,no,,,,,,,,,,,,
883,PRV53632,2,0.0,0.0,no,,,,,,,,,,,,
884,PRV53635,5,0.0,0.0,no,,,,,,,,,,,,
885,PRV53667,9,0.0,0.0,no,,,,,,,,,,,,
886,PRV53668,16,1.0,0.0625,yes,[479],"[10, 20]",2.0,yes,[479],"['PRV51940', 'PRV53668']",2.0,yes,[479],"['PRV51940', 'PRV53668']",2.0,yes
887,PRV53671,31,1.0,0.03225806451612903,yes,[296],"[24, 21]",2.0,yes,[296],"['PRV53671', 'PRV54065']",2.0,yes,[296],"['PRV53671', 'PRV54065']",2.0,yes
888,PRV53673,14,1.0,0.07142857142857142,yes,[453],"[8, 52]",2.0,yes,[453],"['PRV53673', 'PRV57548']",2.0,yes,[453],"['PRV53673', 'PRV57548']",2.0,yes
889,PRV53675,76,4.0,0.05263157894736842,yes,[227 426 531 598],"[34, 5, 52, 53, 21]",5.0,yes,[227 426 531 598],"['PRV51378', 'PRV53675', 'PRV55236', 'PRV57543', 'PRV54514']",5.0,yes,[227 426 531 598],"['PRV51378', 'PRV53675', 'PRV55236', 'PRV57543', 'PRV54514']",5.0,yes
890,PRV53677,63,3.0,0.047619047619047616,yes,[ 59 533 644],"[21, 45, 36, 5]",4.0,yes,[ 59 533 644],"['PRV56550', 'PRV51584', 'PRV53677', 'PRV55462']",4.0,yes,[ 59 533 644],"['PRV56550', 'PRV51584', 'PRV53677', 'PRV55462']",4.0,yes
891,PRV53683,2,0.0,0.0,no,,,,,,,,,,,,
892,PRV53692,146,5.0,0.03424657534246575,yes,[337 339 497 526 641],"[38, 42, 45, 14, 51, 21]",6.0,yes,[337 339 497 526 641],"['PRV52021', 'PRV56274', 'PRV56910', 'PRV53692', 'PRV57481', 'PRV55849']",6.0,yes,[337 339 497 526 641],"['PRV52021', 'PRV56274', 'PRV56910', 'PRV53692', 'PRV57481', 'PRV55849']",6.0,yes
893,PRV53697,71,2.0,0.028169014084507043,yes,[316 562],"[52, 21, 14]",3.0,yes,[316 562],"['PRV53697', 'PRV52123', 'PRV57521']",3.0,yes,[316 562],"['PRV53697', 'PRV52123', 'PRV57521']",3.0,yes
894,PRV53699,2,0.0,0.0,no,,,,,,,,,,,,
895,PRV53705,4,0.0,0.0,no,,,,,,,,,,,,
896,PRV53706,282,2.0,0.0070921985815602835,yes,[ 81 701],"[25, 21, 17]",3.0,yes,[ 81 701],"['PRV54258', 'PRV53706', 'PRV53141']",3.0,yes,[ 81 701],"['PRV54258', 'PRV53706', 'PRV53141']",3.0,yes
897,PRV53710,58,2.0,0.034482758620689655,yes,[206 651],"[3, 21, 6]",3.0,yes,[206 651],"['PRV53710', 'PRV51140', 'PRV51868']",3.0,yes,[206 651],"['PRV53710', 'PRV51140', 'PRV51868']",3.0,yes
898,PRV53712,161,5.0,0.031055900621118012,yes,[224 334 410 490 567],"[33, 34, 39, 45, 47, 21]",6.0,yes,[224 334 410 490 567],"['PRV52150', 'PRV54686', 'PRV57030', 'PRV55374', 'PRV53712', 'PRV54781']",6.0,yes,[224 334 410 490 567],"['PRV52150', 'PRV54686', 'PRV57030', 'PRV55374', 'PRV53712', 'PRV54781']",6.0,yes
899,PRV53746,6,0.0,0.0,no,,,,,,,,,,,,
900,PRV53749,24,1.0,0.041666666666666664,yes,[82],"[37, 22]",2.0,yes,[82],"['PRV53749', 'PRV55689']",2.0,yes,[82],"['PRV53749', 'PRV55689']",2.0,yes
901,PRV53750,1,0.0,0.0,no,,,,,,,,,,,,
902,PRV53757,1,0.0,0.0,no,,,,,,,,,,,,
903,PRV53762,84,3.0,0.03571428571428571,yes,[215 324 380],"[24, 10, 27, 22]",4.0,yes,[215 324 380],"['PRV54507', 'PRV52021', 'PRV54205', 'PRV53762']",4.0,yes,[215 324 380],"['PRV54507', 'PRV52021', 'PRV54205', 'PRV53762']",4.0,yes
904,PRV53763,58,2.0,0.034482758620689655,yes,[293 443],"[52, 45, 22]",3.0,yes,[293 443],"['PRV57715', 'PRV57530', 'PRV53763']",3.0,yes,[293 443],"['PRV57715', 'PRV57530', 'PRV53763']",3.0,yes
905,PRV53764,1,0.0,0.0,no,,,,,,,,,,,,
906,PRV53768,5,0.0,0.0,no,,,,,,,,,,,,
907,PRV53769,132,3.0,0.022727272727272728,yes,[482 558 662],"[33, 5, 11, 45, 14, 22]",6.0,yes,[482 558 662],"['PRV55124', 'PRV52340', 'PRV51523', 'PRV53769', 'PRV56575', 'PRV52574']",6.0,yes,[482 558 662],"['PRV55124', 'PRV52340', 'PRV51523', 'PRV53769', 'PRV56575', 'PRV52574']",6.0,yes
908,PRV53770,77,2.0,0.025974025974025976,yes,[ 40 280],"[45, 21, 22]",3.0,yes,[ 40 280],"['PRV56685', 'PRV53770', 'PRV52003']",3.0,yes,[ 40 280],"['PRV56685', 'PRV53770', 'PRV52003']",3.0,yes
909,PRV53774,50,0.0,0.0,no,,,,,,,,,,,,
910,PRV53775,2,0.0,0.0,no,,,,,,,,,,,,
911,PRV53776,47,1.0,0.02127659574468085,yes,[552],"[44, 30]",2.0,yes,[552],"['PRV56437', 'PRV53776']",2.0,yes,[552],"['PRV56437', 'PRV53776']",2.0,yes
912,PRV53781,79,2.0,0.02531645569620253,yes,[ 10 513],"[33, 18, 30]",3.0,yes,[ 10 513],"['PRV54981', 'PRV53781', 'PRV53266']",3.0,yes,[ 10 513],"['PRV54981', 'PRV53781', 'PRV53266']",3.0,yes
913,PRV53786,36,0.0,0.0,no,,,,,,,,,,,,
914,PRV53787,32,3.0,0.09375,yes,[ 35 556 674],"[52, 14, 22, 23]",4.0,yes,[ 35 556 674],"['PRV53951', 'PRV57525', 'PRV53787', 'PRV52706']",4.0,yes,[ 35 556 674],"['PRV53951', 'PRV57525', 'PRV53787', 'PRV52706']",4.0,yes
915,PRV53790,44,3.0,0.06818181818181818,yes,[ 66 108 395],"[34, 45, 5, 22]",4.0,yes,[ 66 108 395],"['PRV56877', 'PRV53790', 'PRV55208', 'PRV51593']",4.0,yes,[ 66 108 395],"['PRV56877', 'PRV53790', 'PRV55208', 'PRV51593']",4.0,yes
916,PRV53791,6,0.0,0.0,no,,,,,,,,,,,,
917,PRV53792,33,0.0,0.0,no,,,,,,,,,,,,
918,PRV53799,14,0.0,0.0,no,,,,,,,,,,,,
919,PRV53802,46,1.0,0.021739130434782608,yes,[295],"[38, 22]",2.0,yes,[295],"['PRV53802', 'PRV52511']",2.0,yes,[295],"['PRV53802', 'PRV52511']",2.0,yes
920,PRV53807,36,2.0,0.05555555555555555,yes,[498 680],"[10, 44, 22]",3.0,yes,[498 680],"['PRV53297', 'PRV52151', 'PRV53807']",3.0,yes,[498 680],"['PRV53297', 'PRV52151', 'PRV53807']",3.0,yes
921,PRV53808,195,6.0,0.03076923076923077,yes,[ 75 119 163 560 610 682],"[34, 5, 41, 10, 42, 11, 18, 22, 31]",9.0,yes,[ 75 119 163 560 610 682],"['PRV53269', 'PRV55209', 'PRV52340', 'PRV56265', 'PRV54742', 'PRV51811', 'PRV53808']",7.0,yes,[ 75 119 163 560 610 682],"['PRV53269', 'PRV55209', 'PRV52340', 'PRV56265', 'PRV54742', 'PRV51811', 'PRV53808']",7.0,yes
922,PRV53814,3,0.0,0.0,no,,,,,,,,,,,,
923,PRV53855,20,1.0,0.05,yes,[3],"[11, 22]",2.0,yes,[3],"['PRV53855', 'PRV52019']",2.0,yes,[3],"['PRV53855', 'PRV52019']",2.0,yes
924,PRV53857,10,0.0,0.0,no,,,,,,,,,,,,
925,PRV53861,2,0.0,0.0,no,,,,,,,,,,,,
926,PRV53862,4,0.0,0.0,no,,,,,,,,,,,,
927,PRV53865,6,1.0,0.16666666666666666,yes,[544],"[50, 22]",2.0,yes,[544],"['PRV57310', 'PRV53865']",2.0,yes,[544],"['PRV57310', 'PRV53865']",2.0,yes
928,PRV53867,9,1.0,0.1111111111111111,yes,[704],[23],1.0,no,[704],"['PRV53867', 'PRV53932']",2.0,yes,[704],"['PRV53867', 'PRV53932']",2.0,yes
929,PRV53868,10,0.0,0.0,no,,,,,,,,,,,,
930,PRV53872,9,1.0,0.1111111111111111,yes,[642],"[43, 23]",2.0,yes,[642],"['PRV53872', 'PRV56350']",2.0,yes,[642],"['PRV53872', 'PRV56350']",2.0,yes
931,PRV53873,14,4.0,0.2857142857142857,yes,[ 76 133 630 695],"[36, 45, 54, 23]",4.0,yes,[ 76 133 630 695],"['PRV53873', 'PRV57049', 'PRV52126', 'PRV54885', 'PRV55482']",5.0,yes,[ 76 133 630 695],"['PRV53873', 'PRV57049', 'PRV52126', 'PRV54885', 'PRV55482']",5.0,yes
932,PRV53878,5,1.0,0.2,yes,[197],"[32, 23]",2.0,yes,[197],"['PRV56556', 'PRV53878']",2.0,yes,[197],"['PRV56556', 'PRV53878']",2.0,yes
933,PRV53884,117,5.0,0.042735042735042736,yes,[  8 166 354 448 520],"[36, 10, 44, 18, 23, 31]",6.0,yes,[  8 166 354 448 520],"['PRV56416', 'PRV54765', 'PRV52044', 'PRV54363', 'PRV55435', 'PRV53884', 'PRV52065', 'PRV52027', 'PRV53266']",9.0,yes,[  8 166 354 448 520],"['PRV56416', 'PRV54765', 'PRV52044', 'PRV54363', 'PRV55435', 'PRV53884', 'PRV52065', 'PRV52027', 'PRV53266']",9.0,yes
934,PRV53885,6,0.0,0.0,no,,,,,,,,,,,,
935,PRV53889,9,0.0,0.0,no,,,,,,,,,,,,
936,PRV53892,8,0.0,0.0,no,,,,,,,,,,,,
937,PRV53894,15,0.0,0.0,no,,,,,,,,,,,,
938,PRV53910,27,2.0,0.07407407407407407,yes,[244 518],"[16, 19, 54, 23]",4.0,yes,[244 518],"['PRV52985', 'PRV53401', 'PRV53910']",3.0,yes,[244 518],"['PRV52985', 'PRV53401', 'PRV53910']",3.0,yes
939,PRV53911,14,1.0,0.07142857142857142,yes,[529],"[5, 23]",2.0,yes,[529],"['PRV54658', 'PRV53911']",2.0,yes,[529],"['PRV54658', 'PRV53911']",2.0,yes
940,PRV53917,7,0.0,0.0,no,,,,,,,,,,,,
941,PRV53919,6,0.0,0.0,no,,,,,,,,,,,,
942,PRV53920,3,0.0,0.0,no,,,,,,,,,,,,
943,PRV53921,9,0.0,0.0,no,,,,,,,,,,,,
944,PRV53923,30,0.0,0.0,no,,,,,,,,,,,,
945,PRV53925,20,0.0,0.0,no,,,,,,,,,,,,
946,PRV53928,3,0.0,0.0,no,,,,,,,,,,,,
947,PRV53931,3,0.0,0.0,no,,,,,,,,,,,,
948,PRV53932,82,5.0,0.06097560975609756,yes,[256 304 500 584 704],"[4, 10, 15, 23, 31]",5.0,yes,[256 304 500 584 704],"['PRV51249', 'PRV54952', 'PRV53867', 'PRV52821', 'PRV53932', 'PRV52898']",6.0,yes,[256 304 500 584 704],"['PRV51249', 'PRV54952', 'PRV53867', 'PRV52821', 'PRV53932', 'PRV52898']",6.0,yes
949,PRV53937,17,0.0,0.0,no,,,,,,,,,,,,
950,PRV53938,82,0.0,0.0,no,,,,,,,,,,,,
951,PRV53939,6,0.0,0.0,no,,,,,,,,,,,,
952,PRV53941,6,0.0,0.0,no,,,,,,,,,,,,
953,PRV53942,8,0.0,0.0,no,,,,,,,,,,,,
954,PRV53943,8,0.0,0.0,no,,,,,,,,,,,,
955,PRV53951,22,2.0,0.09090909090909091,yes,[556 564],"[33, 22, 23]",3.0,yes,[556 564],"['PRV53951', 'PRV53787', 'PRV54933']",3.0,yes,[556 564],"['PRV53951', 'PRV53787', 'PRV54933']",3.0,yes
956,PRV53958,23,0.0,0.0,no,,,,,,,,,,,,
