,Provider,PotentialFraud,DurationMedianIP,DurationMeanIP,DurationMedianOP,DurationMeanOP,Serves,ChronCondsMedian,ChronCondsMean,ChronConsMode,PtAgeMedian,PtAgeMean,NumPtsIP,NumPtsOP,NumStatesIP,NumStatesOP,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,NumTopCodeClaim,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP,AvgDuration,NumOfPt,NumOfClm,ClmPerPt,TotalRev,RevPerPt,ClmNoPhy,ClmAllPhy,ClmNoProc,ClmPerDay
1514,PRV52877,No,0.0,0.0,0.0,1.4210526315789473,OP,7.0,6.894736842105263,7.0,79.0,77.94736842105263,0.0,19.0,0.0,1.0,1.0,19,19,128.94736842105266,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4736842105263158,yes,51.0,yes,731.0,yes,353.0,yes,1.42,19,19,1.0,2450,128.95,0,0,19,18
1515,PRV52878,No,0.0,0.0,0.0,1.4814814814814814,OP,7.0,7.481481481481482,7.0,74.0,74.37037037037037,0.0,25.0,0.0,2.0,1.0,27,25,433.33333333333326,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3703703703703704,yes,52.0,yes,2401.0,yes,371.0,yes,1.48,25,27,1.08,11700,468.0,0,1,27,27
1516,PRV52879,No,0.0,0.0,0.0,0.7333333333333333,OP,7.0,6.825,5.0,76.0,72.675,0.0,56.0,0.0,3.0,1.0,120,56,224.0,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.45,yes,52.0,yes,2808.0,yes,375.0,yes,0.73,56,120,2.14,27250,486.61,0,8,120,108
1517,PRV52880,No,2.0,2.0,0.0,0.35294117647058826,Both,7.0,7.0,7.0,74.0,76.0,3.0,17.0,1.0,1.0,1.0,20,19,978.0,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5882352941176471,yes,52.0,yes,2565.0,yes,371.0,yes,0.6,19,20,1.05,22824,1201.26,0,0,19,20
1518,PRV52881,No,3.0,3.75,0.0,1.3404255319148937,Both,7.0,6.7052980132450335,6.0,74.5,72.93046357615894,20.0,209.0,1.0,1.0,1.0,302,225,700.364238410596,10.0,yes,0.05,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4787234042553192,yes,52.0,yes,3308.0,yes,376.0,yes,1.5,225,302,1.34,228592,1015.96,0,23,289,202
1519,PRV52882,No,0.0,0.0,0.0,1.7804878048780488,OP,6.0,6.2439024390243905,6.0,75.0,73.53658536585365,0.0,32.0,0.0,1.0,1.0,41,32,364.8780487804878,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2926829268292683,yes,52.0,yes,752.0,yes,351.0,yes,1.78,32,41,1.28,15090,471.56,1,4,41,36
1520,PRV52884,Yes,0.0,0.0,0.0,1.7383309759547383,OP,7.0,6.930693069306931,5.0,74.0,73.11173974540311,0.0,213.0,0.0,2.0,1.0,707,213,336.5346534653465,14.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4540311173974541,yes,52.0,yes,3662.0,yes,384.0,yes,1.74,213,707,3.32,239650,1125.12,3,56,707,328
1521,PRV52886,No,0.0,0.0,0.0,1.6428571428571428,OP,6.0,6.985714285714286,6.0,75.0,74.65714285714286,0.0,41.0,0.0,1.0,1.0,70,41,343.2857142857143,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5571428571428572,yes,52.0,yes,2768.0,yes,374.0,yes,1.64,41,70,1.71,24400,595.12,0,5,70,61
1522,PRV52887,Yes,6.0,8.173913043478262,0.0,1.2958579881656804,Both,7.0,6.633962264150943,7.0,74.0,72.46415094339622,20.0,192.0,2.0,3.0,1.0,530,202,723.7547169811321,20.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4575936883629192,yes,52.0,yes,3534.0,yes,377.0,yes,1.59,202,530,2.62,410094,2030.17,1,45,517,290
1523,PRV52889,No,4.0,4.129032258064516,0.0,1.0689655172413792,Both,7.0,6.640625,7.0,75.0,73.71875,29.0,346.0,1.0,4.0,1.0,640,363,636.71875,14.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4433497536945813,yes,52.0,yes,3693.0,yes,382.0,yes,1.22,363,640,1.76,412420,1136.14,1,51,622,300
1524,PRV52890,No,2.5,4.5,0.0,1.2222222222222223,Both,7.0,6.7727272727272725,7.75,69.0,67.81818181818181,4.0,18.0,2.0,2.0,1.0,22,22,1588.6363636363635,2.0,yes,0.25,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.16666666666666666,yes,37.0,yes,189.0,yes,165.0,yes,1.82,22,22,1.0,39322,1787.36,0,3,19,21
1525,PRV52891,No,0.0,0.0,0.0,1.0526315789473684,OP,7.0,6.7894736842105265,5.0,72.0,71.26315789473684,0.0,19.0,0.0,2.0,1.0,19,19,135.78947368421052,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6842105263157895,yes,52.0,yes,2350.0,yes,371.0,yes,1.05,19,19,1.0,2670,140.53,0,2,19,19
1526,PRV52892,No,6.0,8.571428571428571,0.0,1.4137931034482758,Both,7.0,6.333333333333333,7.0,73.0,74.69444444444444,7.0,22.0,3.0,3.0,1.0,36,29,3019.166666666666,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3793103448275862,yes,51.0,yes,1097.0,yes,364.0,yes,2.81,29,36,1.24,116166,4005.72,0,0,30,34
1527,PRV52893,No,0.0,0.0,0.0,1.5138121546961325,OP,7.0,6.806629834254144,7.0,73.5,69.50828729281768,0.0,227.0,0.0,2.0,1.0,362,227,364.2265193370165,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4447513812154696,yes,52.0,yes,3352.0,yes,382.0,yes,1.51,227,362,1.59,133240,586.96,2,29,362,224
1528,PRV52895,No,0.0,0.0,0.0,2.3950617283950617,OP,7.0,6.864197530864198,7.0,73.0,70.67901234567901,0.0,72.0,0.0,3.0,1.0,81,72,323.2098765432099,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4567901234567901,yes,52.0,yes,2807.0,yes,374.0,yes,2.4,72,81,1.12,26370,366.25,0,4,81,72
1529,PRV52896,No,5.0,5.647058823529412,0.0,1.536,Both,7.0,6.556338028169014,7.0,72.0,70.1830985915493,16.0,86.0,2.0,3.0,1.0,142,97,2119.154929577465,13.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.456,yes,52.0,yes,3064.0,yes,378.0,yes,2.03,97,142,1.46,319276,3291.51,1,12,131,121
1530,PRV52897,No,0.0,0.0,0.0,0.6666666666666666,OP,7.0,6.066666666666666,7.0,74.0,73.15555555555555,0.0,39.0,0.0,3.0,1.0,45,39,203.11111111111111,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3555555555555556,yes,52.0,yes,2464.0,yes,372.0,yes,0.67,39,45,1.15,9440,242.05,0,4,45,43
1531,PRV52898,No,4.0,5.729166666666667,0.0,1.9545454545454546,Both,6.0,6.2894736842105265,8.0,74.5,73.20175438596492,45.0,64.0,1.0,1.0,1.0,114,108,4701.140350877193,25.0,yes,0.041666666666666664,yes,3.0,yes,3.0,yes,4.0,yes,yes,0.3939393939393939,yes,52.0,yes,2480.0,yes,374.0,yes,3.54,108,114,1.06,587344,5438.37,0,14,87,96
1532,PRV52899,No,0.0,0.0,0.0,0.0,OP,7.0,7.0,7.0,66.0,66.0,0.0,1.0,0.0,1.0,1.0,1,1,30.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,13.0,yes,22.0,yes,24.0,yes,0.0,1,1,1.0,30,30.0,0,0,1,1
1533,PRV52901,No,0.0,0.0,0.0,0.7647058823529411,OP,8.0,7.658823529411765,10.0,75.0,74.55294117647058,0.0,50.0,0.0,1.0,1.0,85,50,270.9411764705883,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4941176470588236,yes,52.0,yes,2870.0,yes,373.0,yes,0.76,50,85,1.7,23110,462.2,1,0,85,77
1534,PRV52902,No,2.0,2.761904761904762,0.0,0.72,Both,7.0,6.543478260869565,7.0,73.5,71.80434782608695,20.0,25.0,1.0,2.0,1.0,46,44,2875.0,9.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.52,yes,51.0,yes,1016.0,yes,370.0,yes,1.65,44,46,1.05,143770,3267.5,1,2,35,42
1535,PRV52903,Yes,4.0,5.706586826347305,0.0,1.9393939393939394,Both,6.0,5.87,5.0,78.0,76.2,158.0,33.0,2.0,5.0,1.0,200,191,7840.55,73.0,yes,0.017964071856287425,yes,4.0,yes,4.0,yes,6.0,yes,yes,0.2727272727272727,yes,52.0,yes,756.0,yes,355.0,yes,5.08,191,200,1.05,1707254,8938.5,0,2,103,158
1536,PRV52904,No,7.0,7.0,0.0,0.0,Both,5.0,5.333333333333333,5.0,76.0,67.66666666666667,1.0,2.0,1.0,1.0,1.0,3,3,3410.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,1.0,yes,25.0,yes,48.0,yes,49.0,yes,2.33,3,3,1.0,11298,3766.0,0,1,3,3
1537,PRV52905,No,0.0,0.0,0.0,1.5076923076923077,OP,7.0,6.838461538461538,7.5,75.0,76.85384615384615,0.0,58.0,0.0,1.0,1.0,130,58,195.6923076923077,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4615384615384616,yes,52.0,yes,3108.0,yes,374.0,yes,1.51,58,130,2.24,25690,442.93,0,11,130,107
1538,PRV52907,No,0.0,0.0,0.0,1.8907103825136613,OP,7.0,6.748633879781421,7.0,74.0,71.77595628415301,0.0,79.0,0.0,2.0,1.0,183,79,292.896174863388,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.44808743169398907,yes,52.0,yes,3124.0,yes,380.0,yes,1.89,79,183,2.32,54160,685.57,0,0,183,150
1539,PRV52910,No,3.5,4.8,0.0,2.75,Both,7.0,7.444444444444445,7.0,79.0,77.38888888888889,9.0,8.0,1.0,2.0,1.0,18,16,8422.222222222223,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.625,yes,51.0,yes,668.0,yes,337.0,yes,3.89,16,18,1.12,162280,10142.5,0,2,15,17
1540,PRV52911,No,0.0,0.0,0.0,4.4,OP,7.0,8.0,7.0,84.0,79.4,0.0,5.0,0.0,1.0,1.0,5,5,412.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4,yes,49.0,yes,398.0,yes,271.0,yes,4.4,5,5,1.0,2060,412.0,0,1,5,5
1541,PRV52912,No,4.0,4.0,0.0,0.13333333333333333,Both,7.0,6.875,5.0,75.5,74.5625,1.0,13.0,1.0,2.0,1.0,16,14,915.0,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.7333333333333333,yes,52.0,yes,964.0,yes,363.0,yes,0.38,14,16,1.14,15818,1129.86,0,0,15,16
1542,PRV52913,No,0.0,0.0,0.0,0.4,OP,8.0,7.257142857142857,8.0,71.0,69.62857142857143,0.0,32.0,0.0,3.0,1.0,35,32,331.42857142857144,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5142857142857142,yes,52.0,yes,1075.0,yes,365.0,yes,0.4,32,35,1.09,11820,369.38,0,1,35,33
1543,PRV52914,No,0.0,0.0,0.0,0.8852459016393442,OP,6.0,6.475409836065574,5.0,74.0,70.75409836065573,0.0,44.0,0.0,2.0,1.0,61,44,281.47540983606564,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5409836065573771,yes,52.0,yes,2960.0,yes,372.0,yes,0.89,44,61,1.39,17500,397.73,2,2,61,57
1544,PRV52916,No,5.5,6.166666666666667,0.0,0.7,Both,7.0,7.0,7.0,73.5,69.5,6.0,20.0,1.0,1.0,1.0,26,25,2812.6923076923076,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.35,yes,28.0,yes,65.0,yes,71.0,yes,1.96,25,26,1.04,79538,3181.52,0,1,22,26
1545,PRV52917,No,0.0,0.0,0.0,0.71875,OP,7.0,7.25,8.0,75.5,73.96875,0.0,21.0,0.0,1.0,1.0,32,21,277.1875,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.46875,yes,52.0,yes,2470.0,yes,373.0,yes,0.72,21,32,1.52,8940,425.71,1,2,32,31
1546,PRV52918,No,5.0,5.6923076923076925,0.0,0.4444444444444444,Both,7.0,6.409090909090909,7.0,73.0,72.95454545454545,12.0,8.0,1.0,1.0,1.0,22,20,5182.272727272727,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.2222222222222222,yes,14.0,yes,19.0,yes,21.0,yes,3.55,20,22,1.1,127894,6394.7,0,1,14,22
1547,PRV52919,No,0.0,0.0,0.0,1.2878787878787878,OP,8.0,7.984848484848484,7.0,65.0,62.71212121212121,0.0,37.0,0.0,1.0,1.0,66,37,213.1818181818182,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5151515151515151,yes,52.0,yes,2423.0,yes,373.0,yes,1.29,37,66,1.78,14200,383.78,0,8,66,62
1548,PRV52920,No,2.5,2.5,0.0,0.26666666666666666,Both,8.0,7.294117647058823,8.0,73.0,71.3529411764706,2.0,15.0,1.0,1.0,1.0,17,17,854.7058823529413,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5333333333333333,yes,52.0,yes,2291.0,yes,371.0,yes,0.53,17,17,1.0,16826,989.76,0,1,16,16
1549,PRV52921,No,2.0,3.3333333333333335,0.0,1.744186046511628,Both,6.5,6.521739130434782,7.0,76.5,72.93478260869566,3.0,40.0,1.0,2.0,1.0,46,43,596.7391304347826,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4883720930232558,yes,52.0,yes,2473.0,yes,372.0,yes,1.85,43,46,1.07,30814,716.6,0,4,45,45
1550,PRV52922,No,5.0,3.7142857142857144,0.0,1.5769230769230769,Both,6.0,6.424242424242424,6.0,70.0,71.84848484848484,5.0,19.0,1.0,4.0,1.0,33,24,1500.3030303030305,4.0,yes,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4615384615384616,yes,52.0,yes,2391.0,yes,373.0,yes,2.03,24,33,1.38,56986,2374.42,0,3,30,32
1551,PRV52924,No,2.0,3.3333333333333335,0.0,0.0,Both,7.0,6.384615384615385,7.0,73.0,73.76923076923077,3.0,8.0,1.0,1.0,1.0,13,11,2979.230769230769,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5,yes,51.0,yes,1198.0,yes,365.0,yes,0.77,11,13,1.18,41934,3812.18,0,0,12,13
1552,PRV52925,No,4.5,5.0,0.0,0.0,IP,4.0,4.25,4.0,81.0,80.5,4.0,0.0,1.0,0.0,1.0,4,4,7250.0,0.0,yes,0.25,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,5.0,4,4,1.0,33272,8318.0,0,0,1,4
1553,PRV52926,No,6.5,5.5,0.0,2.769230769230769,Both,7.0,6.294117647058823,8.0,77.0,74.58823529411765,4.0,12.0,1.0,1.0,1.0,17,16,3162.3529411764707,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5384615384615384,yes,52.0,yes,2390.0,yes,372.0,yes,3.41,16,17,1.06,58082,3630.12,0,2,15,17
1554,PRV52928,No,0.0,0.0,0.0,1.170731707317073,OP,8.0,6.829268292682927,5.0,76.0,73.90243902439025,0.0,23.0,0.0,2.0,1.0,41,23,225.85365853658539,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.36585365853658536,yes,52.0,yes,631.0,yes,338.0,yes,1.17,23,41,1.78,9550,415.22,0,4,41,40
1555,PRV52929,No,0.0,0.0,0.0,0.7714285714285715,OP,8.0,7.257142857142857,9.0,80.0,78.45714285714286,0.0,20.0,0.0,2.0,1.0,35,20,193.42857142857144,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5428571428571428,yes,52.0,yes,1427.0,yes,368.0,yes,0.77,20,35,1.75,6800,340.0,0,2,35,35
1556,PRV52930,No,0.0,0.0,0.0,1.3858267716535433,OP,6.0,6.15748031496063,4.0,74.0,71.03937007874016,0.0,61.0,0.0,1.0,1.0,127,61,309.37007874015745,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4330708661417323,yes,52.0,yes,2910.0,yes,374.0,yes,1.39,61,127,2.08,39590,649.02,0,13,127,106
1557,PRV52931,No,0.0,0.0,0.0,0.7857142857142857,OP,7.0,7.214285714285714,6.5,69.0,68.71428571428571,0.0,14.0,0.0,1.0,1.0,14,14,215.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,43.0,yes,187.0,yes,170.0,yes,0.79,14,14,1.0,3160,225.71,1,0,14,13
1558,PRV52932,No,0.0,0.0,0.0,2.275,OP,7.0,6.9,8.0,72.5,72.05,0.0,34.0,0.0,1.0,1.0,40,34,345.75,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.425,yes,51.0,yes,689.0,yes,343.0,yes,2.28,34,40,1.18,13920,409.41,0,4,40,40
1559,PRV52933,Yes,3.0,7.0,1.5,5.0,Both,6.5,6.25,7.0,73.5,70.625,2.0,4.0,1.0,2.0,1.0,8,6,8673.75,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5,yes,15.0,yes,18.0,yes,18.0,yes,6.0,6,8,1.33,66594,11099.0,0,0,5,8
1560,PRV52934,No,0.0,0.0,0.0,1.59375,OP,6.5,6.75,5.0,68.0,70.40625,0.0,18.0,0.0,1.0,1.0,32,18,272.8125,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.28125,yes,52.0,yes,1367.0,yes,366.0,yes,1.59,18,32,1.78,8960,497.78,0,3,32,31
1561,PRV52935,No,0.0,0.0,0.0,1.7857142857142858,OP,7.0,6.439285714285714,8.0,74.5,73.78928571428571,0.0,85.0,0.0,2.0,1.0,280,85,363.57142857142856,10.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.45,yes,52.0,yes,3370.0,yes,376.0,yes,1.79,85,280,3.29,102050,1200.59,2,0,280,194
1562,PRV52936,No,3.0,2.75,0.0,0.41346153846153844,Both,7.0,7.212962962962963,7.0,81.0,77.56481481481481,4.0,31.0,1.0,1.0,1.0,108,34,410.5555555555555,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4134615384615384,yes,52.0,yes,2611.0,yes,372.0,yes,0.5,34,108,3.18,48922,1438.88,0,13,106,97
1563,PRV52937,No,0.0,0.0,0.0,1.4583333333333333,OP,7.0,6.833333333333333,7.0,76.5,73.45833333333333,0.0,21.0,0.0,1.0,1.0,24,21,251.25,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5416666666666666,yes,52.0,yes,2470.0,yes,374.0,yes,1.46,21,24,1.14,6130,291.9,0,1,24,24
1564,PRV52938,No,0.0,0.0,0.0,6.666666666666667,OP,8.0,7.0,7.0,84.0,85.33333333333333,0.0,3.0,0.0,1.0,1.0,3,3,1423.333333333333,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3333333333333333,yes,16.0,yes,23.0,yes,23.0,yes,6.67,3,3,1.0,4270,1423.33,0,1,3,3
1565,PRV52940,No,0.0,0.0,0.0,4.444444444444445,OP,5.0,6.111111111111111,5.0,76.0,74.55555555555556,0.0,7.0,0.0,1.0,1.0,9,7,105.55555555555556,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,51.0,yes,1220.0,yes,365.0,yes,4.44,7,9,1.29,990,141.43,0,0,9,9
1566,PRV52941,No,0.0,0.0,0.0,0.8372093023255814,OP,7.0,6.4186046511627906,8.0,71.0,71.23255813953489,0.0,39.0,0.0,1.0,1.0,43,39,324.4186046511628,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.32558139534883723,yes,52.0,yes,1313.0,yes,366.0,yes,0.84,39,43,1.1,14120,362.05,0,2,43,40
1567,PRV52942,No,0.0,0.0,0.0,2.116279069767442,OP,7.0,6.8604651162790695,6.5,76.0,77.04651162790698,0.0,39.0,0.0,1.0,1.0,43,39,253.72093023255815,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4651162790697674,yes,52.0,yes,2830.0,yes,375.0,yes,2.12,39,43,1.1,10950,280.77,0,4,43,40
1568,PRV52943,No,0.0,0.0,0.0,3.5428571428571427,OP,6.0,5.857142857142857,5.333333333333333,78.0,74.42857142857143,0.0,33.0,0.0,1.0,1.0,35,33,193.14285714285717,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4571428571428571,yes,52.0,yes,1487.0,yes,366.0,yes,3.54,33,35,1.06,6840,207.27,0,2,35,34
1569,PRV52944,No,0.0,0.0,0.0,0.0,OP,6.0,6.5,6.0,69.5,62.75,0.0,4.0,0.0,1.0,1.0,4,4,1030.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,4.0,yes,4.0,yes,4.0,yes,0.0,4,4,1.0,4120,1030.0,0,0,4,4
1570,PRV52945,No,0.0,0.0,0.0,1.3043478260869565,OP,7.0,7.239130434782608,7.0,77.5,74.6086956521739,0.0,24.0,0.0,1.0,1.0,46,24,149.34782608695653,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.39130434782608703,yes,52.0,yes,2770.0,yes,376.0,yes,1.3,24,46,1.92,7030,292.92,0,0,46,41
1571,PRV52948,No,0.0,0.0,0.0,1.2547169811320755,OP,7.0,6.490566037735849,7.333333333333333,69.0,69.74528301886792,0.0,47.0,0.0,2.0,1.0,106,47,238.8679245283019,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4433962264150944,yes,52.0,yes,2696.0,yes,371.0,yes,1.25,47,106,2.26,25830,549.57,0,7,106,93
1572,PRV52949,No,0.0,0.0,0.0,1.2658227848101267,OP,6.0,6.405063291139241,6.666666666666667,73.0,70.15189873417721,0.0,51.0,0.0,1.0,1.0,79,51,342.7848101265823,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4556962025316456,yes,52.0,yes,1629.0,yes,367.0,yes,1.27,51,79,1.55,27450,538.24,0,0,79,72
1573,PRV52950,No,0.0,0.0,0.0,1.043103448275862,OP,7.0,7.112068965517241,7.0,76.0,73.71551724137932,0.0,64.0,0.0,1.0,1.0,116,64,291.6379310344828,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4655172413793103,yes,52.0,yes,2876.0,yes,376.0,yes,1.04,64,116,1.81,34300,535.94,0,8,116,94
1574,PRV52951,No,0.0,0.0,0.0,2.0,OP,6.0,6.7,5.5,75.0,75.35,0.0,20.0,0.0,1.0,1.0,20,20,499.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4,yes,51.0,yes,1482.0,yes,368.0,yes,2.0,20,20,1.0,10090,504.5,0,2,20,18
1575,PRV52952,No,0.0,0.0,7.0,7.0,OP,2.0,2.0,2.0,83.0,83.0,0.0,1.0,0.0,1.0,0.0,1,1,600.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,7.0,1,1,1.0,600,600.0,0,0,1,1
1576,PRV52953,No,0.0,0.0,0.0,1.8588235294117648,OP,6.0,6.4941176470588236,7.0,76.0,73.29411764705883,0.0,61.0,0.0,2.0,1.0,85,61,277.41176470588243,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4470588235294118,yes,52.0,yes,1738.0,yes,373.0,yes,1.86,61,85,1.39,23710,388.69,0,6,85,75
1577,PRV52954,No,0.0,0.0,0.0,0.0,OP,7.0,7.0,7.0,89.0,89.0,0.0,1.0,0.0,1.0,1.0,1,1,2100.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,2100,2100.0,0,0,1,1
1578,PRV52955,No,0.0,0.0,0.0,1.273972602739726,OP,7.0,6.602739726027397,6.0,76.0,74.65753424657534,0.0,63.0,0.0,2.0,1.0,73,63,193.97260273972603,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4794520547945205,yes,52.0,yes,2815.0,yes,373.0,yes,1.27,63,73,1.16,14610,231.9,0,6,73,66
1579,PRV52956,No,0.0,0.0,0.0,0.7222222222222222,OP,5.5,5.944444444444445,7.0,73.0,74.44444444444444,0.0,9.0,0.0,1.0,1.0,18,9,117.22222222222223,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2777777777777778,yes,52.0,yes,2300.0,yes,371.0,yes,0.72,9,18,2.0,2210,245.56,0,2,18,18
1580,PRV52957,No,0.0,0.0,0.0,0.0,OP,9.0,9.0,9.0,68.0,68.0,0.0,1.0,0.0,1.0,0.0,1,1,0.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,13.0,yes,15.0,yes,15.0,yes,0.0,1,1,1.0,70,70.0,0,0,1,1
1581,PRV52958,No,0.0,0.0,0.0,0.0,OP,7.0,6.6875,7.0,77.5,76.0,0.0,15.0,0.0,1.0,1.0,16,15,126.25,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.75,yes,51.0,yes,846.0,yes,361.0,yes,0.0,15,16,1.07,2020,134.67,0,0,16,16
1582,PRV52961,No,0.0,0.0,0.0,0.0,OP,7.0,6.4,6.4,68.0,63.2,0.0,5.0,0.0,1.0,1.0,5,5,64.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,38.0,yes,104.0,yes,97.0,yes,0.0,5,5,1.0,320,64.0,0,2,5,5
1583,PRV52962,No,0.0,0.0,0.0,0.5,OP,7.0,6.714285714285714,6.5,81.5,77.85714285714286,0.0,9.0,0.0,1.0,1.0,14,9,251.42857142857144,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,38.0,yes,130.0,yes,126.0,yes,0.5,9,14,1.56,3570,396.67,0,0,14,13
1584,PRV52963,No,0.0,0.0,0.0,2.2222222222222223,OP,6.0,6.333333333333333,6.75,73.0,78.11111111111111,0.0,7.0,0.0,1.0,1.0,9,7,94.44444444444444,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5555555555555556,yes,48.0,yes,440.0,yes,294.0,yes,2.22,7,9,1.29,850,121.43,0,0,9,9
1585,PRV52964,No,0.0,0.0,0.0,1.120879120879121,OP,6.0,6.318681318681318,6.0,72.0,69.43956043956044,0.0,37.0,0.0,1.0,1.0,91,37,298.24175824175825,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4065934065934066,yes,52.0,yes,2967.0,yes,373.0,yes,1.12,37,91,2.46,27310,738.11,0,6,91,84
1586,PRV52966,No,0.0,0.0,0.0,0.6666666666666666,OP,6.0,6.666666666666667,6.666666666666667,72.0,73.66666666666667,0.0,3.0,0.0,1.0,1.0,3,3,236.66666666666663,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3333333333333333,yes,42.0,yes,140.0,yes,132.0,yes,0.67,3,3,1.0,710,236.67,0,0,3,3
