Provider,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,PotentialFraud,NumTopCodeClaim
PRV53212,1.0,2,2,50.0,No,0.0
PRV53213,1.0,22,19,314.09090909090907,No,1.0
PRV53214,1.0,18,14,237.77777777777777,No,0.0
PRV53215,1.0,11,11,141.8181818181818,No,1.0
PRV53216,1.0,115,46,182.0,No,2.0
PRV53217,1.0,5,5,314.0,No,0.0
PRV53218,1.0,13,9,213.84615384615384,No,0.0
PRV53220,1.0,5,5,22000.0,No,2.0
PRV53221,1.0,16,9,406.875,No,0.0
PRV53222,1.0,45,24,239.33333333333334,No,0.0
PRV53223,1.0,23,18,512.6086956521739,No,1.0
PRV53224,1.0,12,12,140.0,No,0.0
PRV53225,1.0,49,47,8475.510204081633,No,14.0
PRV53226,1.0,19,19,7894.736842105263,No,8.0
PRV53227,1.0,74,59,251.48648648648648,No,1.0
PRV53229,1.0,139,65,214.67625899280574,No,5.0
PRV53230,1.0,56,40,290.35714285714283,No,2.0
PRV53232,1.0,64,28,395.3125,No,0.0
PRV53233,1.0,13,12,7384.615384615385,No,5.0
PRV53235,1.0,2,2,85.0,No,0.0
PRV53236,1.0,9,8,10666.666666666666,No,5.0
PRV53237,1.0,8,7,153.75,No,0.0
PRV53238,1.0,195,165,736.3589743589744,No,9.0
PRV53239,1.0,113,88,2058.2300884955753,No,10.0
PRV53240,1.0,6,4,810.0,No,1.0
PRV53242,1.0,259,209,4541.660231660232,Yes,40.0
PRV53243,1.0,75,61,1490.1333333333334,No,5.0
PRV53244,1.0,508,162,916.8307086614174,No,25.0
PRV53245,1.0,146,106,1471.2328767123288,Yes,6.0
PRV53246,1.0,109,101,518.256880733945,No,3.0
PRV53247,1.0,37,35,1782.7027027027027,No,2.0
PRV53248,1.0,57,39,1559.4736842105262,No,0.0
PRV53249,1.0,23,19,2614.782608695652,No,3.0
PRV53251,1.0,233,117,409.4420600858369,No,5.0
PRV53252,1.0,77,31,1014.1558441558442,No,2.0
PRV53253,1.0,110,94,323.6363636363636,No,0.0
PRV53254,1.0,9,9,132.22222222222223,No,0.0
PRV53255,1.0,26,24,298.46153846153845,No,0.0
PRV53256,1.0,345,284,1329.5942028985507,No,17.0
PRV53257,1.0,25,21,444.8,No,2.0
PRV53258,1.0,80,68,493.625,No,4.0
PRV53259,1.0,187,117,326.47058823529414,No,6.0
PRV53260,1.0,134,104,233.73134328358208,No,4.0
PRV53261,1.0,194,101,214.17525773195877,No,1.0
PRV53262,1.0,118,83,383.47457627118644,No,0.0
PRV53265,1.0,92,68,3574.1304347826085,Yes,12.0
PRV53266,1.0,257,228,3790.3112840466924,Yes,39.0
PRV53268,1.0,74,63,1192.2972972972973,No,6.0
PRV53269,1.0,456,357,2293.0701754385964,Yes,61.0
PRV53272,1.0,24,21,1360.8333333333333,No,4.0
PRV53274,1.0,30,25,149.66666666666666,No,0.0
PRV53276,1.0,291,131,293.05841924398624,No,7.0
PRV53277,1.0,44,34,2933.181818181818,Yes,7.0
PRV53279,1.0,36,34,292.22222222222223,No,1.0
PRV53280,1.0,15,11,135.33333333333334,No,0.0
PRV53281,1.0,53,43,2609.622641509434,No,5.0
PRV53282,1.0,31,24,184.83870967741936,No,1.0
PRV53283,1.0,97,57,1033.1958762886597,No,4.0
PRV53284,1.0,148,79,505.27027027027026,No,7.0
PRV53288,1.0,43,42,286.9767441860465,No,3.0
PRV53289,1.0,106,66,342.07547169811323,No,2.0
PRV53290,1.0,6,5,643.3333333333334,No,0.0
PRV53291,1.0,10,8,273.0,No,1.0
PRV53292,1.0,41,35,821.9512195121952,No,3.0
PRV53293,1.0,41,28,245.85365853658536,No,2.0
PRV53294,1.0,582,230,310.58419243986253,No,9.0
PRV53295,1.0,197,166,1695.3807106598986,Yes,15.0
PRV53296,1.0,187,131,335.5080213903743,No,5.0
PRV53297,1.0,29,26,5923.103448275862,Yes,8.0
PRV53298,1.0,63,61,1065.5555555555557,No,4.0
PRV53300,1.0,354,255,356.38418079096044,No,9.0
PRV53301,1.0,67,46,239.8507462686567,No,1.0
PRV53303,1.0,111,69,322.2522522522523,No,1.0
PRV53304,1.0,13,13,4590.0,No,1.0
PRV53305,1.0,19,16,1128.421052631579,No,0.0
PRV53306,1.0,78,29,225.64102564102564,No,3.0
PRV53307,1.0,34,31,218.52941176470588,No,1.0
PRV53308,1.0,45,23,2799.777777777778,No,5.0
PRV53309,1.0,63,35,718.4126984126984,No,4.0
PRV53310,1.0,10,8,229.0,No,1.0
PRV53312,1.0,65,46,458.3076923076923,No,3.0
PRV53313,1.0,68,22,261.7647058823529,No,0.0
PRV53314,1.0,57,24,1622.6315789473683,No,1.0
PRV53315,1.0,25,18,333.6,No,1.0
PRV53317,1.0,16,15,2865.625,No,3.0
PRV53318,1.0,21,19,448.57142857142856,No,0.0
PRV53319,1.0,114,46,1142.280701754386,No,9.0
PRV53320,1.0,62,35,1311.9354838709678,No,4.0
PRV53321,1.0,81,39,339.87654320987656,No,0.0
PRV53323,1.0,18,11,162.22222222222223,No,0.0
PRV53325,1.0,63,27,204.6031746031746,No,0.0
PRV53326,1.0,102,46,313.2352941176471,No,1.0
PRV53329,1.0,11,11,188.1818181818182,No,0.0
PRV53331,1.0,7,7,115.71428571428571,No,1.0
PRV53334,1.0,29,14,322.0689655172414,No,0.0
PRV53335,1.0,381,266,299.29133858267716,No,9.0
PRV53336,1.0,3,3,11333.333333333334,No,0.0
PRV53337,1.0,5,3,324.0,No,0.0
PRV53339,1.0,10,8,143.0,No,0.0
PRV53340,1.0,23,16,94.34782608695652,No,2.0
PRV53341,1.0,9,9,454.44444444444446,No,0.0
PRV53342,1.0,73,59,353.56164383561645,No,3.0
PRV53343,1.0,6,6,51.666666666666664,No,0.0
PRV53344,1.0,3,3,210.0,No,0.0
PRV53346,1.0,4,4,192.5,No,0.0
PRV53347,1.0,6,6,46.666666666666664,No,0.0
PRV53349,1.0,24,16,90.83333333333333,No,0.0
PRV53350,1.0,4,3,605.0,No,0.0
PRV53351,1.0,18,13,258.8888888888889,No,1.0
PRV53352,1.0,288,187,320.4861111111111,No,12.0
PRV53353,1.0,30,25,310.3333333333333,No,1.0
PRV53354,1.0,18,18,284.44444444444446,No,0.0
PRV53355,1.0,3,3,170.0,No,0.0
PRV53356,1.0,38,36,103.94736842105263,No,3.0
PRV53357,1.0,2,2,910.0,No,0.0
PRV53358,1.0,3,3,946.6666666666666,No,0.0
PRV53359,1.0,213,155,268.3098591549296,No,10.0
PRV53360,1.0,20,12,133.0,No,0.0
PRV53361,1.0,9,7,504.44444444444446,No,1.0
PRV53362,1.0,35,24,377.7142857142857,No,0.0
PRV53363,1.0,41,38,413.1707317073171,No,1.0
PRV53364,1.0,26,24,337.3076923076923,No,1.0
PRV53365,1.0,6,6,121.66666666666667,No,0.0
PRV53370,1.0,9,7,118.88888888888889,No,0.0
PRV53371,1.0,43,29,254.1860465116279,No,3.0
PRV53373,1.0,3,3,736.6666666666666,No,0.0
PRV53374,1.0,387,132,271.7312661498708,No,10.0
PRV53375,1.0,15,14,306.0,No,0.0
PRV53376,1.0,74,31,381.6216216216216,No,3.0
PRV53377,1.0,7,7,8142.857142857143,No,2.0
PRV53378,1.0,10,10,7400.0,No,6.0
PRV53379,1.0,11,10,13909.09090909091,Yes,4.0
PRV53380,1.0,4,4,5500.0,No,0.0
PRV53381,1.0,33,29,4185.454545454545,No,6.0
PRV53382,1.0,45,38,407.1111111111111,No,1.0
PRV53383,1.0,22,20,2358.6363636363635,No,1.0
PRV53384,1.0,62,51,5405.1612903225805,Yes,13.0
PRV53385,1.0,1037,418,1313.953712632594,Yes,65.0
PRV53386,1.0,53,51,246.60377358490567,No,1.0
PRV53387,1.0,49,40,741.2244897959183,No,2.0
PRV53388,1.0,122,65,1010.983606557377,No,3.0
PRV53389,1.0,13,13,1466.923076923077,No,0.0
PRV53390,1.0,15,14,288.0,No,0.0
PRV53391,1.0,69,62,165.5072463768116,No,1.0
PRV53392,1.0,99,80,341.3131313131313,No,1.0
PRV53393,1.0,5,5,1834.0,No,1.0
PRV53394,1.0,1215,368,646.4362139917696,No,50.0
PRV53396,1.0,99,83,4571.717171717171,No,21.0
PRV53397,1.0,14,14,8733.57142857143,Yes,2.0
PRV53399,1.0,33,30,2246.060606060606,Yes,4.0
PRV53401,1.0,303,275,3772.3102310231025,Yes,57.0
PRV53402,1.0,17,10,425.29411764705884,No,0.0
PRV53403,1.0,72,67,211.80555555555554,No,1.0
PRV53405,1.0,189,164,1264.6031746031747,No,6.0
PRV53407,1.0,133,40,405.7142857142857,No,3.0
PRV53408,1.0,47,45,1888.936170212766,No,10.0
PRV53409,1.0,34,22,827.3529411764706,No,3.0
PRV53411,1.0,6,6,428.3333333333333,No,0.0
PRV53412,1.0,27,26,357.037037037037,No,0.0
PRV53413,1.0,30,27,1134.6666666666667,No,3.0
PRV53415,1.0,34,27,354.4117647058824,No,1.0
PRV53416,1.0,87,59,584.3678160919541,No,6.0
PRV53417,1.0,171,71,673.0409356725146,Yes,5.0
PRV53419,1.0,19,18,2442.6315789473683,No,2.0
PRV53421,1.0,129,110,7751.240310077519,Yes,39.0
PRV53423,1.0,53,43,910.188679245283,No,2.0
PRV53424,1.0,263,125,1720.1140684410645,No,21.0
PRV53426,1.0,10,6,148.0,No,1.0
PRV53427,1.0,24,17,370.0,No,0.0
PRV53428,1.0,22,22,224.0909090909091,No,0.0
PRV53429,1.0,29,27,782.4137931034483,No,0.0
PRV53431,1.0,42,31,716.1904761904761,No,0.0
PRV53432,1.0,122,110,1570.327868852459,No,10.0
PRV53433,1.0,19,15,153.68421052631578,No,1.0
PRV53435,1.0,6,6,915.0,No,0.0
PRV53436,1.0,18,18,912.2222222222222,No,0.0
PRV53437,1.0,9,9,860.0,No,0.0
PRV53438,1.0,61,51,1111.967213114754,No,6.0
PRV53439,1.0,24,23,236.25,No,1.0
PRV53440,1.0,164,98,363.3536585365854,No,5.0
PRV53441,1.0,38,36,4937.105263157895,No,6.0
PRV53442,1.0,46,40,2015.8695652173913,No,6.0
PRV53443,1.0,215,100,378.09302325581393,No,8.0
PRV53444,1.0,27,26,3751.8518518518517,No,3.0
PRV53445,1.0,7,7,705.7142857142857,No,0.0
PRV53446,1.0,46,44,280.0,No,1.0
PRV53447,1.0,39,35,158.2051282051282,No,1.0
PRV53448,1.0,64,62,1444.21875,No,5.0
PRV53450,1.0,50,48,297.8,No,0.0
PRV53451,1.0,5,5,5000.0,No,2.0
PRV53452,1.0,62,44,598.3870967741935,No,0.0
PRV53453,1.0,15,15,2865.3333333333335,No,2.0
PRV53454,1.0,25,21,223.2,No,1.0
PRV53455,1.0,39,36,221.53846153846155,No,1.0
PRV53456,1.0,29,27,2402.4137931034484,No,2.0
PRV53457,1.0,5,5,1886.0,No,0.0
PRV53461,1.0,36,32,11807.777777777777,Yes,7.0
PRV53462,1.0,11,11,404.54545454545456,No,0.0
PRV53463,1.0,76,43,500.39473684210526,No,6.0
PRV53465,1.0,23,21,1510.8695652173913,No,3.0
PRV53467,1.0,10,9,85.0,No,0.0
PRV53469,1.0,14,13,532.8571428571429,No,0.0
PRV53470,1.0,64,57,342.1875,No,1.0
PRV53471,1.0,31,26,829.6774193548387,No,1.0
PRV53472,1.0,3,3,1146.6666666666667,No,0.0
PRV53473,1.0,11,7,649.0909090909091,No,0.0
PRV53474,1.0,6,6,78.33333333333333,No,0.0
PRV53475,1.0,10,10,419.0,No,0.0
PRV53476,1.0,10,10,331.0,No,0.0
PRV53477,1.0,50,45,283.4,No,0.0
PRV53478,1.0,149,93,340.13422818791946,No,5.0
PRV53479,1.0,5,5,78.0,No,0.0
PRV53480,1.0,10,9,152.0,No,0.0
PRV53482,1.0,24,21,421.6666666666667,No,0.0
PRV53483,1.0,18,15,1115.5555555555557,No,1.0
PRV53484,1.0,63,42,265.3968253968254,No,4.0
PRV53485,1.0,5,5,66.0,No,0.0
PRV53486,1.0,28,13,201.42857142857142,No,1.0
PRV53487,1.0,40,17,388.25,No,2.0
PRV53489,1.0,20,15,3743.5,No,3.0
PRV53490,1.0,145,66,266.3448275862069,No,7.0
PRV53491,1.0,16,14,110.0,No,0.0
PRV53492,1.0,3,3,196.66666666666666,No,0.0
PRV53494,1.0,7,7,67.14285714285714,No,0.0
PRV53495,1.0,34,20,440.88235294117646,No,0.0
PRV53496,1.0,58,29,252.75862068965517,No,3.0
PRV53499,1.0,46,18,268.9130434782609,No,1.0
PRV53502,1.0,47,27,170.2127659574468,No,1.0
PRV53503,1.0,13,9,413.84615384615387,No,0.0
PRV53504,1.0,4,4,182.5,No,0.0
PRV53507,1.0,9,8,6888.888888888889,No,6.0
PRV53509,1.0,1,1,15000.0,No,1.0
PRV53510,1.0,16,12,867.5,No,1.0
PRV53511,1.0,1,1,0.0,No,0.0
PRV53515,1.0,1,1,14000.0,No,0.0
PRV53517,1.0,2,2,8500.0,No,1.0
PRV53519,1.0,9,9,6777.777777777777,No,4.0
PRV53520,1.0,4,4,172.5,No,0.0
PRV53521,1.0,9,8,42.22222222222222,No,0.0
PRV53522,1.0,26,25,141.92307692307693,No,1.0
PRV53523,1.0,89,70,294.9438202247191,No,5.0
PRV53524,1.0,52,44,194.42307692307693,No,1.0
PRV53525,1.0,2,2,350.0,No,0.0
PRV53526,1.0,60,28,307.3333333333333,No,5.0
PRV53527,1.0,37,31,256.7567567567568,No,1.0
PRV53530,1.0,27,26,257.037037037037,No,1.0
PRV53531,1.0,11,9,85.45454545454545,No,0.0
PRV53532,1.0,9,8,247.77777777777777,No,0.0
PRV53533,1.0,51,32,428.4313725490196,No,0.0
PRV53534,1.0,76,41,318.2894736842105,No,0.0
PRV53535,1.0,19,18,472.10526315789474,No,0.0
PRV53536,1.0,31,25,182.58064516129033,No,0.0
PRV53539,1.0,2,2,100.0,No,0.0
PRV53540,1.0,13,12,235.3846153846154,No,0.0
PRV53544,1.0,17,14,285.88235294117646,No,0.0
PRV53547,1.0,21,18,326.1904761904762,No,1.0
PRV53548,1.0,4,4,62.5,No,0.0
PRV53549,1.0,6,6,75.0,No,0.0
PRV53550,1.0,10,10,313.0,No,0.0
PRV53551,1.0,29,19,386.8965517241379,No,2.0
PRV53553,1.0,30,20,235.33333333333334,No,1.0
PRV53554,1.0,2,2,35.0,No,0.0
PRV53555,1.0,11,5,296.3636363636364,No,0.0
PRV53556,1.0,31,26,372.5806451612903,No,2.0
PRV53558,1.0,22,10,332.72727272727275,No,0.0
PRV53559,1.0,2,2,30.0,No,0.0
PRV53560,1.0,23,21,302.60869565217394,No,0.0
PRV53561,1.0,9,8,632.2222222222222,No,0.0
PRV53562,1.0,10,10,589.0,No,0.0
PRV53563,1.0,2,2,30.0,No,0.0
PRV53564,1.0,5,4,44.0,No,0.0
PRV53565,1.0,5,5,382.0,No,0.0
PRV53566,1.0,4,4,147.5,No,0.0
PRV53568,1.0,4,2,307.5,No,0.0
PRV53569,1.0,14,11,270.7142857142857,No,0.0
PRV53570,1.0,18,18,450.55555555555554,No,0.0
PRV53571,1.0,26,25,108.07692307692308,No,1.0
PRV53572,1.0,5,5,322.0,No,0.0
PRV53573,1.0,32,27,338.4375,No,0.0
PRV53574,1.0,17,14,161.76470588235293,No,1.0
PRV53577,1.0,11,11,195.45454545454547,No,0.0
PRV53578,1.0,7,6,81.42857142857143,No,0.0
PRV53581,1.0,11,10,90.0,No,1.0
PRV53582,1.0,14,7,494.2857142857143,No,0.0
PRV53584,1.0,8,6,186.25,No,1.0
PRV53585,1.0,4,4,125.0,No,0.0
PRV53586,1.0,3,3,53.333333333333336,No,1.0
PRV53587,1.0,3,3,256.6666666666667,No,0.0
PRV53588,1.0,1,1,10.0,No,0.0
PRV53589,1.0,2,2,250.0,No,0.0
PRV53590,1.0,19,18,5201.0526315789475,No,3.0
PRV53591,1.0,6,6,11666.666666666666,No,2.0
PRV53593,1.0,17,11,299.4117647058824,No,0.0
PRV53594,1.0,101,60,291.7821782178218,No,1.0
PRV53595,1.0,9,9,495.55555555555554,No,0.0
PRV53596,1.0,4,4,205.0,No,0.0
PRV53597,1.0,6,6,6833.333333333333,No,1.0
PRV53598,1.0,8,8,8750.0,No,4.0
PRV53599,1.0,3,3,7333.333333333333,No,1.0
PRV53601,1.0,2,2,3000.0,No,1.0
PRV53602,1.0,4,4,5250.0,No,2.0
PRV53604,1.0,6,5,8500.0,No,1.0
PRV53605,1.0,55,55,131.8181818181818,No,2.0
PRV53606,1.0,76,74,154.60526315789474,No,1.0
PRV53607,1.0,26,26,318.84615384615387,No,0.0
PRV53608,1.0,199,176,252.71356783919597,No,2.0
PRV53609,1.0,183,176,328.14207650273227,No,6.0
PRV53611,1.0,36,36,400.27777777777777,No,1.0
PRV53612,1.0,46,46,677.8260869565217,No,5.0
PRV53613,1.0,135,127,1247.037037037037,No,10.0
PRV53614,1.0,118,104,217.88135593220338,No,2.0
PRV53616,1.0,44,41,794.7727272727273,No,1.0
PRV53617,1.0,83,70,403.3734939759036,No,3.0
PRV53618,1.0,236,203,490.08474576271186,No,14.0
PRV53619,1.0,2,2,280.0,No,0.0
PRV53620,1.0,128,122,647.265625,No,3.0
PRV53621,1.0,81,75,277.77777777777777,No,1.0
PRV53622,1.0,6,6,76.66666666666667,No,0.0
PRV53623,1.0,894,395,274.5525727069351,Yes,20.0
PRV53624,1.0,143,140,285.24475524475525,No,4.0
PRV53625,1.0,147,128,300.7482993197279,No,6.0
PRV53626,1.0,13,13,812.3076923076923,No,1.0
PRV53627,1.0,118,56,274.49152542372883,No,0.0
PRV53628,1.0,202,178,409.8019801980198,No,5.0
PRV53629,1.0,15,15,263.3333333333333,No,1.0
PRV53631,1.0,6,6,78.33333333333333,No,0.0
PRV53632,1.0,15,12,958.6666666666666,No,0.0
PRV53633,1.0,66,48,272.8787878787879,No,1.0
PRV53634,1.0,497,286,292.55533199195173,No,11.0
PRV53635,1.0,54,52,1678.888888888889,No,1.0
PRV53638,1.0,111,54,342.7027027027027,No,2.0
PRV53640,1.0,33,27,171.5151515151515,No,0.0
PRV53641,1.0,8,8,267.5,No,0.0
PRV53642,1.0,6,6,545.0,No,0.0
PRV53644,1.0,22,17,210.9090909090909,No,0.0
PRV53645,1.0,6,6,600.0,No,0.0
PRV53646,1.0,3,3,6.666666666666667,No,0.0
PRV53647,1.0,7,5,87.14285714285714,No,0.0
PRV53648,1.0,20,12,527.0,No,0.0
PRV53649,1.0,27,24,176.66666666666666,No,0.0
PRV53651,1.0,11,10,81.81818181818181,No,1.0
PRV53652,1.0,25,24,145.6,No,0.0
PRV53654,1.0,39,35,308.71794871794873,No,2.0
PRV53656,1.0,5,5,230.0,No,0.0
PRV53657,1.0,25,24,114.0,No,0.0
PRV53658,1.0,27,22,141.11111111111111,No,0.0
PRV53659,1.0,5,5,136.0,No,0.0
PRV53660,1.0,35,34,170.57142857142858,No,0.0
PRV53661,1.0,1,1,200.0,No,0.0
PRV53662,1.0,331,140,259.9093655589124,No,10.0
PRV53663,1.0,76,55,260.6578947368421,No,2.0
PRV53664,1.0,132,85,452.5,No,4.0
PRV53665,1.0,65,36,251.23076923076923,No,0.0
PRV53666,1.0,20,19,175.5,No,1.0
PRV53667,1.0,9,8,17222.222222222223,No,3.0
PRV53668,1.0,16,16,8825.0,Yes,4.0
PRV53669,1.0,13,13,326.9230769230769,No,1.0
PRV53670,1.0,1173,788,274.89343563512364,Yes,22.0
PRV53671,1.0,55,46,4610.727272727273,Yes,14.0
PRV53672,1.0,487,377,291.7043121149897,No,10.0
PRV53673,1.0,36,36,5045.277777777777,No,3.0
PRV53674,1.0,496,384,309.53629032258067,No,7.0
PRV53675,1.0,297,276,2517.4410774410776,No,36.0
PRV53676,1.0,471,374,355.71125265392783,No,20.0
PRV53677,1.0,562,172,1375.711743772242,Yes,46.0
PRV53678,1.0,3,3,40.0,No,0.0
PRV53679,1.0,826,667,342.6392251815981,No,13.0
PRV53680,1.0,27,25,292.22222222222223,No,2.0
PRV53681,1.0,31,26,321.61290322580646,No,0.0
PRV53682,1.0,365,130,272.7945205479452,No,9.0
PRV53683,1.0,9,8,4144.444444444444,No,1.0
PRV53684,1.0,4,4,642.5,No,0.0
PRV53685,1.0,45,29,394.8888888888889,No,0.0
PRV53686,1.0,292,232,267.6027397260274,No,9.0
PRV53688,1.0,17,15,202.35294117647058,No,2.0
PRV53689,1.0,561,383,317.5222816399287,No,13.0
PRV53690,1.0,11,9,153.63636363636363,No,1.0
PRV53692,1.0,244,216,5727.868852459016,Yes,58.0
PRV53694,1.0,61,61,238.68852459016392,No,0.0
PRV53695,1.0,116,78,276.8965517241379,No,5.0
PRV53696,1.0,15,15,322.0,No,0.0
PRV53697,1.0,114,100,7712.894736842105,No,22.0
PRV53698,1.0,77,72,396.75324675324674,No,2.0
PRV53699,1.0,361,280,362.797783933518,No,7.0
PRV53700,1.0,913,454,241.31434830230012,No,17.0
PRV53701,1.0,6,6,378.3333333333333,No,0.0
PRV53702,1.0,1010,729,286.2079207920792,No,21.0
PRV53703,1.0,39,39,157.94871794871796,No,0.0
PRV53704,1.0,15,15,196.66666666666666,No,1.0
PRV53705,1.0,57,57,849.4736842105264,No,3.0
PRV53706,1.0,473,445,5987.188160676533,Yes,105.0
PRV53708,1.0,53,36,392.8301886792453,No,2.0
PRV53709,1.0,99,91,255.65656565656565,No,1.0
PRV53710,1.0,385,255,1597.4025974025974,No,32.0
PRV53712,1.0,237,203,7942.700421940928,Yes,56.0
PRV53713,1.0,31,28,140.0,No,0.0
PRV53714,1.0,144,68,307.7083333333333,No,5.0
PRV53715,1.0,24,21,297.5,No,0.0
PRV53716,1.0,33,30,224.24242424242425,No,0.0
PRV53717,1.0,61,37,294.0983606557377,No,1.0
PRV53719,1.0,5,5,154.0,No,1.0
PRV53720,1.0,55,51,249.0909090909091,No,4.0
PRV53721,1.0,5,5,512.0,No,0.0
PRV53722,1.0,6,6,166.66666666666666,No,0.0
PRV53723,1.0,6,6,650.0,No,0.0
PRV53724,1.0,2,2,60.0,No,0.0
PRV53726,1.0,16,12,231.875,No,1.0
PRV53727,1.0,20,17,361.5,No,0.0
PRV53728,1.0,14,14,248.57142857142858,No,0.0
PRV53729,1.0,3,3,633.3333333333334,No,0.0
PRV53730,1.0,2,2,115.0,No,0.0
PRV53731,1.0,4,4,665.0,No,0.0
PRV53732,1.0,15,15,210.0,No,0.0
PRV53733,1.0,20,19,321.5,No,0.0
PRV53734,1.0,1,1,20.0,No,0.0
PRV53735,1.0,3,3,270.0,No,0.0
PRV53740,1.0,47,29,258.29787234042556,No,0.0
PRV53741,1.0,7,7,341.42857142857144,No,0.0
PRV53743,1.0,31,31,456.1290322580645,No,0.0
PRV53745,1.0,23,20,163.47826086956522,No,1.0
PRV53746,1.0,6,6,5833.333333333333,No,2.0
PRV53749,1.0,69,64,3497.8260869565215,Yes,14.0
PRV53750,1.0,1245,380,283.9116465863454,No,23.0
PRV53751,1.0,22,22,412.27272727272725,No,1.0
PRV53752,1.0,35,34,338.2857142857143,No,2.0
PRV53754,1.0,9,9,281.1111111111111,No,0.0
PRV53755,1.0,20,20,102.5,No,0.0
PRV53756,1.0,59,59,308.64406779661016,No,1.0
PRV53757,1.0,56,54,664.8214285714286,No,0.0
PRV53759,1.0,56,52,214.64285714285714,No,1.0
PRV53761,1.0,38,38,262.63157894736844,No,1.0
PRV53762,1.0,618,557,1751.990291262136,Yes,41.0
PRV53763,1.0,58,57,12741.379310344828,Yes,18.0
PRV53764,1.0,39,38,317.6923076923077,No,2.0
PRV53765,1.0,67,66,374.32835820895525,No,2.0
PRV53766,1.0,30,29,162.0,No,0.0
PRV53767,1.0,18,18,229.44444444444446,No,1.0
PRV53768,1.0,62,59,599.6774193548387,No,5.0
PRV53769,1.0,377,354,4469.9734748010615,Yes,48.0
PRV53770,1.0,253,239,3357.786561264822,No,34.0
PRV53771,1.0,51,50,423.72549019607845,No,1.0
PRV53772,1.0,22,22,245.9090909090909,No,2.0
PRV53773,1.0,567,531,310.1058201058201,No,15.0
PRV53774,1.0,224,206,2631.1160714285716,No,21.0
PRV53775,1.0,47,45,663.1914893617021,No,2.0
PRV53776,1.0,200,191,2859.8,Yes,24.0
PRV53779,1.0,49,48,253.6734693877551,No,0.0
PRV53780,1.0,26,26,195.3846153846154,No,0.0
PRV53781,1.0,393,371,2450.8651399491096,Yes,43.0
PRV53782,1.0,53,39,336.22641509433964,No,1.0
PRV53783,1.0,30,30,221.33333333333334,No,1.0
PRV53784,1.0,41,38,143.17073170731706,No,0.0
PRV53785,1.0,129,124,423.1007751937984,No,5.0
PRV53786,1.0,1382,538,517.9160636758321,Yes,42.0
PRV53787,1.0,74,74,4101.081081081081,Yes,19.0
PRV53788,1.0,18,18,194.44444444444446,No,1.0
PRV53790,1.0,493,470,1302.6977687626775,Yes,29.0
PRV53791,1.0,92,90,675.9782608695652,No,10.0
PRV53792,1.0,53,52,5141.698113207547,Yes,16.0
PRV53793,1.0,45,37,571.1111111111111,No,0.0
PRV53794,1.0,167,160,285.2694610778443,No,3.0
PRV53796,1.0,28,27,212.85714285714286,No,0.0
PRV53797,1.0,4739,2020,275.0791306182739,Yes,124.0
PRV53798,1.0,38,38,411.05263157894734,No,1.0
PRV53799,1.0,753,676,406.95883134130145,No,24.0
PRV53801,1.0,59,58,445.08474576271186,No,1.0
PRV53802,1.0,80,76,5748.375,No,16.0
PRV53805,1.0,70,69,321.7142857142857,No,1.0
PRV53806,1.0,173,161,290.5780346820809,No,3.0
PRV53807,1.0,158,155,2373.6075949367087,No,12.0
PRV53808,1.0,493,468,3909.2292089249495,Yes,84.0
PRV53812,1.0,2,2,130.0,No,0.0
PRV53814,1.0,53,52,566.7924528301887,No,3.0
PRV53815,1.0,11,11,163.63636363636363,No,0.0
PRV53816,1.0,194,177,294.89690721649487,No,6.0
PRV53817,1.0,21,21,246.66666666666666,No,1.0
PRV53818,1.0,10,9,102.0,No,0.0
PRV53819,1.0,53,40,338.3018867924528,No,1.0
PRV53820,1.0,15,15,163.33333333333334,No,0.0
PRV53821,1.0,10,10,107.0,No,0.0
PRV53824,1.0,114,91,312.10526315789474,No,3.0
PRV53827,1.0,9,9,314.44444444444446,No,0.0
PRV53828,1.0,28,24,223.57142857142858,No,1.0
PRV53829,1.0,16,16,369.375,No,0.0
PRV53831,1.0,83,71,331.9277108433735,No,0.0
PRV53832,1.0,12,12,409.1666666666667,No,4.0
PRV53835,1.0,8,8,287.5,No,0.0
PRV53836,1.0,49,44,223.87755102040816,No,1.0
PRV53837,1.0,13,13,191.53846153846155,No,0.0
PRV53838,1.0,194,148,297.9381443298969,No,3.0
PRV53840,1.0,6,6,76.66666666666667,No,0.0
PRV53841,1.0,22,19,153.1818181818182,No,0.0
PRV53842,1.0,7,7,344.2857142857143,No,1.0
PRV53843,1.0,14,14,104.28571428571429,No,0.0
PRV53844,1.0,53,40,149.24528301886792,No,1.0
PRV53845,1.0,20,18,458.0,No,0.0
PRV53846,1.0,12,11,220.0,No,0.0
PRV53848,1.0,8,8,135.0,No,0.0
PRV53849,1.0,21,20,139.52380952380952,No,1.0
PRV53850,1.0,10,10,172.0,No,0.0
PRV53851,1.0,48,47,439.5833333333333,No,1.0
PRV53855,1.0,20,17,7050.0,Yes,8.0
PRV53857,1.0,10,10,14000.0,No,3.0
PRV53859,1.0,143,134,236.43356643356643,No,2.0
PRV53862,1.0,6,6,8350.0,No,3.0
PRV53864,1.0,2,2,230.0,No,0.0
PRV53865,1.0,6,6,10000.0,No,2.0
PRV53867,1.0,13,13,7174.615384615385,No,4.0
PRV53868,1.0,28,27,5765.0,No,4.0
PRV53871,1.0,1220,531,223.54918032786884,No,30.0
PRV53872,1.0,231,142,738.008658008658,No,7.0
