Provider,PotentialFraud,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP
PRV52063,No,2.0,0.022727272727272728,yes,3.0,yes,3.0,yes,4.0,yes,320.0,0.45454545454545453,yes,52.0,yes,3687.0,yes,380.0,yes
PRV52064,Yes,3.0,0.07894736842105263,yes,5.0,yes,4.0,yes,6.0,yes,1214.0,0.43264433357091947,yes,52.0,yes,4220.0,yes,385.0,yes
PRV52065,Yes,7.0,0.0603448275862069,yes,7.0,yes,8.0,yes,14.0,yes,100.0,0.4784688995215311,yes,52.0,yes,3237.0,yes,376.0,yes
PRV52066,Yes,,,,,,,,,,627.0,0.4309278350515464,yes,52.0,yes,4011.0,yes,383.0,yes
PRV52068,No,,,,,,,,,,20.0,0.4166666666666667,yes,49.0,yes,600.0,yes,340.0,yes
PRV52069,No,,,,,,,,,,46.0,0.5227272727272727,yes,52.0,yes,2579.0,yes,372.0,yes
PRV52071,No,,,,,,,,,,324.0,0.4325767690253672,yes,52.0,yes,3670.0,yes,381.0,yes
PRV52072,No,2.0,0.04878048780487805,yes,3.0,yes,3.0,yes,4.0,yes,41.0,0.45054945054945056,yes,52.0,yes,2935.0,yes,372.0,yes
PRV52073,No,3.0,0.10714285714285714,yes,5.0,yes,4.0,yes,5.0,yes,16.0,0.4444444444444444,yes,52.0,yes,2420.0,yes,373.0,yes
PRV52074,No,0.0,0.0,no,,,,,,,55.0,0.4230769230769231,yes,52.0,yes,2104.0,yes,375.0,yes
PRV52075,No,,,,,,,,,,1.0,0.2,yes,12.0,yes,20.0,yes,20.0,yes
PRV52076,No,1.0,0.017857142857142856,yes,2.0,yes,2.0,yes,2.0,yes,71.0,0.4303030303030303,yes,52.0,yes,3021.0,yes,374.0,yes
PRV52077,Yes,1.0,0.009615384615384616,yes,2.0,yes,2.0,yes,2.0,yes,467.0,0.4439163498098859,yes,52.0,yes,3824.0,yes,384.0,yes
PRV52079,No,1.0,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,10.0,0.38461538461538464,yes,52.0,yes,2372.0,yes,371.0,yes
PRV52081,No,0.0,0.0,no,,,,,,,6.0,0.2857142857142857,yes,47.0,yes,356.0,yes,265.0,yes
PRV52082,No,,,,,,,,,,4.0,0.5,yes,41.0,yes,127.0,yes,123.0,yes
PRV52084,No,0.0,0.0,no,,,,,,,8.0,0.3333333333333333,yes,49.0,yes,413.0,yes,282.0,yes
PRV52085,No,,,,,,,,,,364.0,0.441747572815534,yes,52.0,yes,3727.0,yes,382.0,yes
PRV52087,No,1.0,0.5,yes,2.0,yes,2.0,yes,2.0,yes,28.0,0.5185185185185185,yes,52.0,yes,1715.0,yes,372.0,yes
PRV52088,No,0.0,0.0,no,,,,,,,22.0,0.5116279069767442,yes,52.0,yes,2705.0,yes,373.0,yes
PRV52089,Yes,0.0,0.0,no,,,,,,,55.0,0.4230769230769231,yes,52.0,yes,2918.0,yes,378.0,yes
PRV52090,No,,,,,,,,,,137.0,0.4521452145214521,yes,52.0,yes,3367.0,yes,375.0,yes
PRV52092,No,0.0,0.0,no,,,,,,,63.0,0.42857142857142855,yes,52.0,yes,3014.0,yes,373.0,yes
PRV52094,No,0.0,0.0,no,,,,,,,23.0,0.5111111111111111,yes,52.0,yes,2740.0,yes,371.0,yes
PRV52095,No,0.0,0.0,no,,,,,,,21.0,0.5675675675675675,yes,52.0,yes,2689.0,yes,372.0,yes
PRV52097,No,0.0,0.0,no,,,,,,,18.0,0.3333333333333333,yes,52.0,yes,2451.0,yes,371.0,yes
PRV52098,No,,,,,,,,,,218.0,0.464818763326226,yes,52.0,yes,3547.0,yes,377.0,yes
PRV52099,No,0.0,0.0,no,,,,,,,35.0,0.3977272727272727,yes,52.0,yes,2999.0,yes,371.0,yes
PRV52100,Yes,1.0,0.006097560975609756,yes,2.0,yes,2.0,yes,2.0,yes,18.0,0.4864864864864865,yes,52.0,yes,1312.0,yes,369.0,yes
PRV52101,No,0.0,0.0,no,,,,,,,6.0,0.42857142857142855,yes,38.0,yes,178.0,yes,167.0,yes
PRV52102,No,,,,,,,,,,8.0,0.5333333333333333,yes,52.0,yes,2426.0,yes,371.0,yes
PRV52104,No,,,,,,,,,,540.0,0.4541631623212784,yes,52.0,yes,3967.0,yes,385.0,yes
PRV52105,No,,,,,,,,,,15.0,0.5769230769230769,yes,52.0,yes,2381.0,yes,374.0,yes
PRV52107,No,0.0,0.0,no,,,,,,,58.0,0.5321100917431193,yes,52.0,yes,2590.0,yes,375.0,yes
PRV52109,No,,,,,,,,,,108.0,0.43548387096774194,yes,52.0,yes,3198.0,yes,378.0,yes
PRV52111,No,0.0,0.0,no,,,,,,,36.0,0.47368421052631576,yes,52.0,yes,2865.0,yes,376.0,yes
PRV52112,No,0.0,0.0,no,,,,,,,25.0,0.4098360655737705,yes,50.0,yes,1251.0,yes,369.0,yes
PRV52113,No,,,,,,,,,,48.0,0.4,yes,52.0,yes,2979.0,yes,372.0,yes
PRV52114,Yes,4.0,0.0380952380952381,yes,5.0,yes,5.0,yes,8.0,yes,500.0,0.42955326460481097,yes,52.0,yes,3936.0,yes,383.0,yes
PRV52115,Yes,1.0,0.05,yes,2.0,yes,2.0,yes,2.0,yes,40.0,0.5714285714285714,yes,52.0,yes,2810.0,yes,371.0,yes
PRV52118,No,0.0,0.0,no,,,,,,,25.0,0.5208333333333334,yes,52.0,yes,1487.0,yes,366.0,yes
PRV52119,Yes,0.0,0.0,no,,,,,,,14.0,0.3888888888888889,yes,49.0,yes,469.0,yes,314.0,yes
PRV52120,Yes,5.0,0.030303030303030307,yes,5.0,yes,6.0,yes,10.0,yes,458.0,0.42964352720450283,yes,52.0,yes,3903.0,yes,382.0,yes
PRV52121,No,0.0,0.0,no,,,,,,,18.0,0.3673469387755102,yes,52.0,yes,2483.0,yes,371.0,yes
PRV52122,No,,,,,,,,,,18.0,0.43902439024390244,yes,50.0,yes,844.0,yes,365.0,yes
PRV52123,Yes,4.0,0.02469135802469136,yes,6.0,yes,5.0,yes,8.0,yes,39.0,0.4148936170212766,yes,52.0,yes,2623.0,yes,374.0,yes
PRV52124,Yes,1.0,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,47.0,0.4351851851851852,yes,52.0,yes,2870.0,yes,375.0,yes
PRV52126,No,1.0,0.02564102564102564,yes,1.0,no,2.0,yes,2.0,yes,26.0,0.36619718309859156,yes,52.0,yes,1760.0,yes,370.0,yes
PRV52127,No,0.0,0.0,no,,,,,,,8.0,0.8,yes,48.0,yes,517.0,yes,324.0,yes
PRV52128,No,3.0,0.05660377358490566,yes,3.0,yes,4.0,yes,6.0,yes,18.0,0.3,yes,52.0,yes,1596.0,yes,368.0,yes
PRV52129,No,,,,,,,,,,101.0,0.452914798206278,yes,52.0,yes,3203.0,yes,376.0,yes
PRV52130,No,1.0,0.1,yes,2.0,yes,2.0,yes,2.0,yes,36.0,0.43373493975903615,yes,52.0,yes,2588.0,yes,372.0,yes
PRV52131,No,0.0,0.0,no,,,,,,,24.0,0.4528301886792453,yes,52.0,yes,2757.0,yes,374.0,yes
PRV52133,No,0.0,0.0,no,,,,,,,128.0,0.42244224422442245,yes,52.0,yes,3275.0,yes,375.0,yes
PRV52135,Yes,7.0,0.03333333333333333,yes,8.0,yes,10.0,yes,16.0,yes,26.0,0.49056603773584906,yes,52.0,yes,1722.0,yes,366.0,yes
PRV52136,No,2.0,0.05,yes,4.0,yes,3.0,yes,4.0,yes,31.0,0.484375,yes,52.0,yes,1794.0,yes,372.0,yes
PRV52138,No,,,,,,,,,,87.0,0.4627659574468085,yes,52.0,yes,3026.0,yes,379.0,yes
PRV52140,No,,,,,,,,,,6.0,0.3157894736842105,yes,49.0,yes,327.0,yes,239.0,yes
PRV52141,No,0.0,0.0,no,,,,,,,297.0,0.44461077844311375,yes,52.0,yes,3617.0,yes,380.0,yes
PRV52142,No,0.0,0.0,no,,,,,,,18.0,0.5806451612903226,yes,52.0,yes,1064.0,yes,369.0,yes
PRV52143,No,,,,,,,,,,5.0,0.29411764705882354,yes,42.0,yes,156.0,yes,144.0,yes
PRV52144,No,0.0,0.0,no,,,,,,,59.0,0.48360655737704916,yes,52.0,yes,3041.0,yes,374.0,yes
PRV52145,No,,,,,,,,,,96.0,0.39183673469387753,yes,52.0,yes,3220.0,yes,376.0,yes
PRV52146,No,1.0,0.04166666666666666,yes,2.0,yes,2.0,yes,2.0,yes,10.0,0.625,yes,51.0,yes,562.0,yes,332.0,yes
PRV52147,Yes,0.0,0.0,no,,,,,,,80.0,0.41450777202072536,yes,52.0,yes,3150.0,yes,372.0,yes
PRV52148,No,1.0,0.023809523809523808,yes,2.0,yes,2.0,yes,2.0,yes,18.0,0.5,yes,51.0,yes,1520.0,yes,366.0,yes
PRV52149,No,0.0,0.0,no,,,,,,,71.0,0.4329268292682927,yes,52.0,yes,2904.0,yes,380.0,yes
PRV52150,No,2.0,0.06451612903225806,yes,4.0,yes,3.0,yes,4.0,yes,116.0,0.4157706093189964,yes,52.0,yes,3158.0,yes,381.0,yes
PRV52151,Yes,2.0,0.0425531914893617,yes,3.0,yes,3.0,yes,4.0,yes,40.0,0.5405405405405406,yes,52.0,yes,2632.0,yes,374.0,yes
PRV52152,No,4.0,0.0851063829787234,yes,8.0,yes,5.0,yes,8.0,yes,22.0,0.5365853658536586,yes,52.0,yes,2594.0,yes,373.0,yes
PRV52154,No,,,,,,,,,,319.0,0.4299191374663073,yes,52.0,yes,3677.0,yes,383.0,yes
PRV52155,No,0.0,0.0,no,,,,,,,24.0,0.48,yes,52.0,yes,2474.0,yes,374.0,yes
PRV52156,No,0.0,0.0,no,,,,,,,54.0,0.4864864864864865,yes,52.0,yes,3040.0,yes,372.0,yes
PRV52157,No,0.0,0.0,no,,,,,,,70.0,0.3804347826086957,yes,52.0,yes,2935.0,yes,378.0,yes
PRV52159,No,0.0,0.0,no,,,,,,,114.0,0.46153846153846156,yes,52.0,yes,3178.0,yes,374.0,yes
PRV52160,No,0.0,0.0,no,,,,,,,27.0,0.54,yes,52.0,yes,2472.0,yes,371.0,yes
PRV52161,No,,,,,,,,,,6.0,0.6,yes,50.0,yes,510.0,yes,319.0,yes
PRV52162,No,0.0,0.0,no,,,,,,,13.0,0.34210526315789475,yes,52.0,yes,810.0,yes,361.0,yes
PRV52163,No,0.0,0.0,no,,,,,,,21.0,0.35,yes,52.0,yes,1060.0,yes,371.0,yes
PRV52165,Yes,0.0,0.0,no,,,,,,,29.0,0.46774193548387094,yes,52.0,yes,1930.0,yes,367.0,yes
PRV52166,No,0.0,0.0,no,,,,,,,43.0,0.46236559139784944,yes,52.0,yes,2831.0,yes,373.0,yes
PRV52167,No,0.0,0.0,no,,,,,,,34.0,0.4788732394366197,yes,52.0,yes,1944.0,yes,370.0,yes
PRV52168,No,,,,,,,,,,38.0,0.48717948717948717,yes,52.0,yes,1727.0,yes,369.0,yes
PRV52169,No,,,,,,,,,,19.0,0.48717948717948717,yes,52.0,yes,1749.0,yes,366.0,yes
PRV52170,No,0.0,0.0,no,,,,,,,24.0,0.6,yes,52.0,yes,2362.0,yes,373.0,yes
PRV52171,No,0.0,0.0,no,,,,,,,2.0,0.2222222222222222,yes,33.0,yes,77.0,yes,74.0,yes
PRV52173,Yes,2.0,0.01680672268907563,yes,3.0,yes,3.0,yes,4.0,yes,,,,,,,,,
PRV52174,No,,,,,,,,,,2.0,0.5,yes,52.0,yes,2288.0,yes,371.0,yes
PRV52175,No,,,,,,,,,,96.0,0.4343891402714932,yes,52.0,yes,3175.0,yes,380.0,yes
PRV52176,No,2.0,0.09523809523809523,yes,4.0,yes,4.0,yes,5.0,yes,,,,,,,,,
PRV52177,No,0.0,0.0,no,,,,,,,14.0,0.4117647058823529,yes,52.0,yes,2405.0,yes,372.0,yes
PRV52178,Yes,8.0,0.06015037593984963,yes,7.0,yes,7.0,yes,12.0,yes,2.0,0.6666666666666666,yes,44.0,yes,127.0,yes,120.0,yes
PRV52179,No,0.0,0.0,no,,,,,,,17.0,0.40476190476190477,yes,51.0,yes,608.0,yes,334.0,yes
PRV52180,No,0.0,0.0,no,,,,,,,27.0,0.47368421052631576,yes,52.0,yes,2725.0,yes,373.0,yes
PRV52181,Yes,0.0,0.0,no,,,,,,,7.0,0.4117647058823529,yes,48.0,yes,492.0,yes,301.0,yes
PRV52182,No,0.0,0.0,no,,,,,,,45.0,0.4326923076923077,yes,52.0,yes,1318.0,yes,365.0,yes
PRV52184,No,,,,,,,,,,10.0,0.47619047619047616,yes,48.0,yes,387.0,yes,276.0,yes
PRV52185,No,,,,,,,,,,24.0,0.35294117647058826,yes,52.0,yes,1813.0,yes,371.0,yes
PRV52186,No,,,,,,,,,,20.0,0.4878048780487805,yes,52.0,yes,2704.0,yes,372.0,yes
PRV52187,No,,,,,,,,,,11.0,0.4074074074074074,yes,50.0,yes,577.0,yes,327.0,yes
PRV52188,No,0.0,0.0,no,,,,,,,10.0,0.5263157894736842,yes,49.0,yes,583.0,yes,342.0,yes
PRV52189,No,,,,,,,,,,4.0,0.17391304347826086,yes,51.0,yes,583.0,yes,328.0,yes
PRV52191,No,,,,,,,,,,15.0,0.5357142857142857,yes,52.0,yes,2454.0,yes,374.0,yes
PRV52192,No,0.0,0.0,no,,,,,,,13.0,0.5,yes,52.0,yes,2394.0,yes,371.0,yes
PRV52193,No,,,,,,,,,,69.0,0.45098039215686275,yes,52.0,yes,3106.0,yes,377.0,yes
PRV52195,Yes,1.0,0.1,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV52196,No,,,,,,,,,,2.0,0.3333333333333333,yes,52.0,yes,2284.0,yes,371.0,yes
PRV52197,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52199,No,,,,,,,,,,5.0,0.5,yes,32.0,yes,94.0,yes,90.0,yes
PRV52200,No,,,,,,,,,,1.0,1.0,yes,15.0,yes,22.0,yes,21.0,yes
PRV52201,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV52202,No,,,,,,,,,,24.0,0.48,yes,52.0,yes,2102.0,yes,366.0,yes
PRV52204,No,,,,,,,,,,3.0,0.3333333333333333,yes,36.0,yes,85.0,yes,81.0,yes
PRV52205,No,,,,,,,,,,1.0,0.5,yes,33.0,yes,84.0,yes,78.0,yes
PRV52206,No,,,,,,,,,,3.0,0.6,yes,38.0,yes,134.0,yes,125.0,yes
PRV52208,No,,,,,,,,,,5.0,0.38461538461538464,yes,52.0,yes,1350.0,yes,366.0,yes
PRV52209,No,,,,,,,,,,5.0,0.625,yes,27.0,yes,55.0,yes,58.0,yes
PRV52211,No,,,,,,,,,,65.0,0.5,yes,52.0,yes,3154.0,yes,377.0,yes
PRV52212,No,,,,,,,,,,36.0,0.5625,yes,52.0,yes,2646.0,yes,372.0,yes
PRV52213,No,,,,,,,,,,2.0,0.2857142857142857,yes,31.0,yes,65.0,yes,63.0,yes
PRV52214,No,,,,,,,,,,27.0,0.574468085106383,yes,52.0,yes,2470.0,yes,373.0,yes
PRV52216,No,,,,,,,,,,7.0,0.4666666666666667,yes,46.0,yes,234.0,yes,195.0,yes
PRV52217,No,,,,,,,,,,1.0,0.2,yes,23.0,yes,38.0,yes,38.0,yes
PRV52218,No,,,,,,,,,,2.0,0.25,yes,41.0,yes,203.0,yes,178.0,yes
PRV52219,No,,,,,,,,,,1.0,0.25,yes,2.0,yes,3.0,yes,3.0,yes
PRV52220,No,,,,,,,,,,5.0,0.4166666666666667,yes,52.0,yes,756.0,yes,360.0,yes
PRV52221,No,,,,,,,,,,1.0,1.0,yes,3.0,yes,4.0,yes,4.0,yes
PRV52222,No,,,,,,,,,,25.0,0.46296296296296297,yes,51.0,yes,768.0,yes,355.0,yes
PRV52224,No,,,,,,,,,,18.0,0.43902439024390244,yes,52.0,yes,2429.0,yes,372.0,yes
PRV52225,No,,,,,,,,,,2.0,0.3333333333333333,yes,49.0,yes,262.0,yes,208.0,yes
PRV52226,No,,,,,,,,,,1.0,0.5,yes,52.0,yes,2284.0,yes,371.0,yes
PRV52227,No,,,,,,,,,,4.0,0.5714285714285714,yes,46.0,yes,302.0,yes,240.0,yes
PRV52228,No,,,,,,,,,,2.0,0.25,yes,50.0,yes,798.0,yes,358.0,yes
PRV52229,No,,,,,,,,,,7.0,0.6363636363636364,yes,43.0,yes,229.0,yes,196.0,yes
PRV52230,No,,,,,,,,,,18.0,0.4186046511627907,yes,52.0,yes,2695.0,yes,372.0,yes
PRV52231,No,,,,,,,,,,2.0,0.3333333333333333,yes,29.0,yes,59.0,yes,58.0,yes
PRV52232,No,,,,,,,,,,3.0,0.75,yes,45.0,yes,226.0,yes,186.0,yes
PRV52233,No,,,,,,,,,,89.0,0.41203703703703703,yes,52.0,yes,3216.0,yes,379.0,yes
PRV52235,No,,,,,,,,,,2.0,1.0,yes,37.0,yes,86.0,yes,80.0,yes
PRV52236,No,,,,,,,,,,3.0,0.21428571428571427,yes,50.0,yes,552.0,yes,318.0,yes
PRV52237,No,,,,,,,,,,15.0,0.39473684210526316,yes,51.0,yes,1488.0,yes,367.0,yes
PRV52238,No,,,,,,,,,,3.0,0.2727272727272727,yes,33.0,yes,84.0,yes,81.0,yes
PRV52240,No,,,,,,,,,,25.0,0.4032258064516129,yes,52.0,yes,2487.0,yes,374.0,yes
PRV52241,No,,,,,,,,,,10.0,0.43478260869565216,yes,52.0,yes,1125.0,yes,365.0,yes
PRV52242,No,,,,,,,,,,16.0,0.5161290322580645,yes,51.0,yes,1472.0,yes,366.0,yes
PRV52246,No,,,,,,,,,,27.0,0.40298507462686567,yes,52.0,yes,2644.0,yes,372.0,yes
PRV52247,No,,,,,,,,,,14.0,0.2857142857142857,yes,50.0,yes,783.0,yes,357.0,yes
PRV52248,No,,,,,,,,,,9.0,0.375,yes,50.0,yes,526.0,yes,319.0,yes
PRV52249,No,,,,,,,,,,20.0,0.425531914893617,yes,52.0,yes,1458.0,yes,366.0,yes
PRV52251,No,,,,,,,,,,3.0,0.75,yes,52.0,yes,2294.0,yes,371.0,yes
PRV52252,No,,,,,,,,,,15.0,0.5769230769230769,yes,52.0,yes,2520.0,yes,372.0,yes
PRV52253,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV52254,No,,,,,,,,,,15.0,0.4838709677419355,yes,52.0,yes,632.0,yes,351.0,yes
PRV52255,No,,,,,,,,,,6.0,0.6,yes,48.0,yes,436.0,yes,294.0,yes
PRV52256,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV52257,No,,,,,,,,,,8.0,0.5333333333333333,yes,52.0,yes,1101.0,yes,368.0,yes
PRV52260,No,,,,,,,,,,29.0,0.4603174603174603,yes,52.0,yes,1221.0,yes,367.0,yes
PRV52261,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV52262,No,,,,,,,,,,46.0,0.4107142857142857,yes,52.0,yes,2843.0,yes,374.0,yes
PRV52263,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV52264,No,,,,,,,,,,12.0,0.48,yes,52.0,yes,1131.0,yes,372.0,yes
PRV52265,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52266,No,1.0,0.027027027027027032,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV52267,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52271,No,,,,,,,,,,8.0,0.42105263157894735,yes,51.0,yes,780.0,yes,352.0,yes
PRV52272,No,,,,,,,,,,3.0,0.375,yes,32.0,yes,67.0,yes,72.0,yes
PRV52273,No,,,,,,,,,,8.0,0.7272727272727273,yes,52.0,yes,904.0,yes,367.0,yes
PRV52274,No,,,,,,,,,,15.0,0.39473684210526316,yes,51.0,yes,1255.0,yes,365.0,yes
PRV52275,No,,,,,,,,,,37.0,0.36633663366336633,yes,52.0,yes,2878.0,yes,376.0,yes
PRV52276,No,,,,,,,,,,23.0,0.3382352941176471,yes,52.0,yes,2488.0,yes,371.0,yes
PRV52278,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52279,No,1.0,0.012195121951219513,yes,2.0,yes,2.0,yes,2.0,yes,0.0,0.0,no,,,,,,
PRV52280,Yes,3.0,0.07317073170731707,yes,5.0,yes,4.0,yes,6.0,yes,,,,,,,,,
PRV52281,No,1.0,0.024390243902439025,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV52282,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52283,Yes,7.0,0.10606060606060606,yes,6.0,yes,8.0,yes,14.0,yes,,,,,,,,,
PRV52284,No,,,,,,,,,,17.0,0.4358974358974359,yes,52.0,yes,2500.0,yes,371.0,yes
PRV52285,No,2.0,0.10526315789473684,yes,3.0,yes,3.0,yes,4.0,yes,,,,,,,,,
PRV52286,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52288,No,,,,,,,,,,7.0,0.5384615384615384,yes,40.0,yes,166.0,yes,147.0,yes
PRV52289,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52290,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52291,No,1.0,0.05882352941176471,yes,1.0,no,2.0,yes,2.0,yes,1.0,1.0,yes,43.0,yes,149.0,yes,136.0,yes
PRV52292,Yes,1.0,0.04,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV52293,No,,,,,,,,,,4.0,0.5714285714285714,yes,46.0,yes,324.0,yes,242.0,yes
PRV52294,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52295,No,1.0,0.2,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV52296,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV52298,No,0.0,0.0,no,,,,,,,80.0,0.3827751196172249,yes,52.0,yes,3023.0,yes,374.0,yes
PRV52299,No,,,,,,,,,,254.0,0.4226289517470882,yes,52.0,yes,3702.0,yes,382.0,yes
PRV52300,No,0.0,0.0,no,,,,,,,8.0,0.4444444444444444,yes,52.0,yes,2447.0,yes,373.0,yes
PRV52302,No,0.0,0.0,no,,,,,,,22.0,0.6285714285714286,yes,52.0,yes,2408.0,yes,373.0,yes
PRV52303,No,2.0,0.08695652173913042,yes,3.0,yes,3.0,yes,4.0,yes,164.0,0.4444444444444444,yes,52.0,yes,3498.0,yes,379.0,yes
PRV52304,No,,,,,,,,,,77.0,0.41847826086956524,yes,52.0,yes,3113.0,yes,376.0,yes
PRV52306,No,,,,,,,,,,5.0,0.3333333333333333,yes,40.0,yes,138.0,yes,126.0,yes
PRV52307,Yes,2.0,0.03773584905660377,yes,3.0,yes,3.0,yes,4.0,yes,51.0,0.4180327868852459,yes,52.0,yes,2997.0,yes,376.0,yes
PRV52308,Yes,2.0,0.05,yes,3.0,yes,3.0,yes,4.0,yes,18.0,0.3829787234042553,yes,51.0,yes,867.0,yes,362.0,yes
PRV52309,No,,,,,,,,,,73.0,0.4294117647058823,yes,52.0,yes,3085.0,yes,376.0,yes
PRV52310,No,,,,,,,,,,207.0,0.45594713656387664,yes,52.0,yes,3542.0,yes,381.0,yes
PRV52311,No,,,,,,,,,,13.0,0.4642857142857143,yes,50.0,yes,781.0,yes,358.0,yes
PRV52312,No,,,,,,,,,,88.0,0.411214953271028,yes,52.0,yes,3106.0,yes,379.0,yes
PRV52313,No,,,,,,,,,,200.0,0.3968253968253968,yes,52.0,yes,3377.0,yes,378.0,yes
PRV52314,No,1.0,0.025,yes,2.0,yes,2.0,yes,2.0,yes,91.0,0.4972677595628415,yes,52.0,yes,2853.0,yes,379.0,yes
PRV52315,No,0.0,0.0,no,,,,,,,33.0,0.4125,yes,52.0,yes,1217.0,yes,372.0,yes
PRV52317,No,0.0,0.0,no,,,,,,,10.0,0.43478260869565216,yes,49.0,yes,436.0,yes,310.0,yes
PRV52318,No,,,,,,,,,,18.0,0.46153846153846156,yes,52.0,yes,2808.0,yes,372.0,yes
PRV52319,No,,,,,,,,,,11.0,0.36666666666666664,yes,46.0,yes,320.0,yes,247.0,yes
PRV52320,Yes,2.0,0.028985507246376805,yes,4.0,yes,3.0,yes,4.0,yes,134.0,0.4511784511784512,yes,52.0,yes,3347.0,yes,380.0,yes
PRV52321,Yes,1.0,0.030303030303030307,yes,2.0,yes,2.0,yes,2.0,yes,52.0,0.4444444444444444,yes,52.0,yes,2578.0,yes,371.0,yes
PRV52323,No,,,,,,,,,,84.0,0.4421052631578947,yes,52.0,yes,3223.0,yes,378.0,yes
PRV52325,Yes,0.0,0.0,no,,,,,,,52.0,0.5048543689320388,yes,52.0,yes,2790.0,yes,377.0,yes
PRV52326,No,0.0,0.0,no,,,,,,,0.0,0.0,no,,,,,,
PRV52328,No,,,,,,,,,,14.0,0.4,yes,52.0,yes,2349.0,yes,371.0,yes
PRV52331,No,0.0,0.0,no,,,,,,,20.0,0.38461538461538464,yes,52.0,yes,2860.0,yes,374.0,yes
PRV52332,No,,,,,,,,,,28.0,0.4375,yes,52.0,yes,1914.0,yes,370.0,yes
PRV52334,No,0.0,0.0,no,,,,,,,24.0,0.4067796610169492,yes,52.0,yes,2401.0,yes,373.0,yes
PRV52335,No,0.0,0.0,no,,,,,,,103.0,0.42916666666666664,yes,52.0,yes,3119.0,yes,375.0,yes
PRV52336,No,,,,,,,,,,38.0,0.4418604651162791,yes,52.0,yes,2926.0,yes,373.0,yes
PRV52337,Yes,,,,,,,,,,334.0,0.4320827943078913,yes,52.0,yes,3683.0,yes,380.0,yes
PRV52340,Yes,13.0,0.05803571428571429,yes,13.0,yes,16.0,yes,25.0,yes,679.0,0.4470046082949309,yes,52.0,yes,3959.0,yes,383.0,yes
PRV52341,No,,,,,,,,,,68.0,0.5037037037037037,yes,52.0,yes,2911.0,yes,374.0,yes
PRV52342,No,2.0,0.0392156862745098,yes,3.0,yes,3.0,yes,4.0,yes,71.0,0.4251497005988024,yes,52.0,yes,3226.0,yes,376.0,yes
PRV52343,Yes,1.0,0.023809523809523808,yes,2.0,yes,2.0,yes,2.0,yes,98.0,0.4474885844748858,yes,52.0,yes,3055.0,yes,374.0,yes
PRV52344,No,0.0,0.0,no,,,,,,,47.0,0.4392523364485981,yes,52.0,yes,3052.0,yes,374.0,yes
PRV52346,No,0.0,0.0,no,,,,,,,24.0,0.4897959183673469,yes,52.0,yes,998.0,yes,369.0,yes
PRV52347,Yes,1.0,0.02,yes,3.0,yes,3.0,yes,3.0,yes,136.0,0.3919308357348703,yes,52.0,yes,3394.0,yes,380.0,yes
PRV52348,No,0.0,0.0,no,,,,,,,29.0,0.5,yes,52.0,yes,1923.0,yes,369.0,yes
PRV52349,No,,,,,,,,,,49.0,0.494949494949495,yes,52.0,yes,2700.0,yes,378.0,yes
PRV52350,No,0.0,0.0,no,,,,,,,15.0,0.45454545454545453,yes,52.0,yes,1457.0,yes,366.0,yes
PRV52351,No,,,,,,,,,,181.0,0.4258823529411765,yes,52.0,yes,3373.0,yes,381.0,yes
PRV52352,No,,,,,,,,,,16.0,0.5,yes,52.0,yes,1984.0,yes,365.0,yes
PRV52353,No,0.0,0.0,no,,,,,,,24.0,0.5714285714285714,yes,52.0,yes,2724.0,yes,372.0,yes
PRV52354,No,,,,,,,,,,25.0,0.3787878787878788,yes,52.0,yes,2490.0,yes,372.0,yes
PRV52355,No,,,,,,,,,,26.0,0.4126984126984127,yes,52.0,yes,2540.0,yes,371.0,yes
